book,chapter,verse_number,text
Genesis,44,14,"Nen sinmabid abung nen Jose si Juda tan saray agagi to, wadman niy Jose. Dinmakmomo rad arap to,"
Genesis,44,15,"tan inkuanto, “Antoy ginawa yo? Ag yo ta amta a siak a toon manoley et naerel ta kayo diad panamegley na panagparles?”"
Genesis,44,16,"“Antoy nibaga mi?” kuanen Juda. “Panoy pankatonungan mi? Panoy pakapangipanengneng min anggapoy kasalanan mi? Say Dios a dili so amapapaway ed kasalanan mi. Natan, aripen yo kami lan amin, aliwan saman labat so akalmoay kupa.”"
Genesis,44,17,"Inkuanen Jose, “Andi, ag ko tan balut gawaen! Saman labat so akalmoay kupa so magmaliw ya aripen ko. Saray arum ed sikayo, nayarian yo lay onsempet ed kinen ama yo.”"
Genesis,44,18,"Inmasingger si Juda ed kinen Jose tan inkuanto, “Abuloyan mo ak pan misalitad sika. Ag ka komun mamapasnuk ed siak, O katawan; kaparam lay ari."
Genesis,44,19,Tinepet mod sikami no walay ama mi o agi mi.
Genesis,44,20,"Inyebat min walay ama min masiken la tan sakey ya agi min sankayogtanan a nianak nen matakken lay ama mi. Inatey lay agi to yan ogaw tan sikato labat so mabilay ya anak nen ina to, kanyan ontan lay panangarod sikato nen ama mi."
Genesis,44,21,"Ingganggan mon awiten mi dia, pian nanengneng mo,"
Genesis,44,22,"tan inyebat min mairap ya iyarawid kinen ama to, ta ompan ipatey ya nen ama to."
Genesis,44,23,Inkuan mo balet ya ag kami la makapiarapan ed sika no ag mi kaiba.
Genesis,44,24,"“Nen pinmawil kamid kinen ama mi, sinalita mid sikaray imbagam."
Genesis,44,25,"Insan inkuanda, ‘Pawil kayo, ta manaliw kayoy daiset a tagano tayo.’"
Genesis,44,26,Inmebat kamin ag kami makapawil; ag kami makapiarapan ed sika no ag mi kaibay sankayogtanan ya agi mi.
Genesis,44,27,"Inkuandad sikami, ‘Kabat yon dogduaray inanak nen Raquel ya asawak."
Genesis,44,28,"Naandi lay sakey; nayarin say laman to et binibingkas na ayep ed katakelan, ta ag ko nin balut anengneng nanlapud saman."
Genesis,44,29,"No alaen yod siak lamet yay agi yo, et walay nagawad sikato, ompatey ak ed ermen ya iter yod siak, siak a masiken la.’"
Genesis,44,30,“Ompatey si ama mi no nanengneng ton ag ko kaibay ogaw diad ipawil mi.
Genesis,44,31,"Singa nansoldungan so pait da. Diad kinamasiken da la, ipatey da yan ermen ya iter mid sikara."
Genesis,44,32,"Sakey ni, impotikak ed kinen amak so bilay ko para sayan ogaw. Imbagak ed sikara a no ag ko nipawil ed sikara yan ogaw, akoen koy tetel ed intiron bilay ko."
Genesis,44,33,"Natan sirin, siak lay ontilak ya aripen mo; papawil mo a kaiba to ray agagi to."
Genesis,44,34,Ta panoy ipawil kod kindi amak no ag ko kaiba? Ag ko nitepel ya ipasakbat yan gunigon ed kindi amak.”
Genesis,45,1,"Ag la napokpokan nen Jose so liknaan to diad arap na saray aripen to, kanyan pinapaway to ran amin. Anggapoy atilak ed saramay aripen to nen impaamta toy sikaton dili ed saramay agagi to."
Genesis,45,2,"Diad kasil na pansibsibek to, arengel na saray Egipsio, et imbalita ra ya ed ari."
Genesis,45,3,"Inkuanen Jose ed saramay agagi to, “Siak si Jose. Mabilay nin tuay amak?” Balet diad ontan lan takot da ra may agagi to, ag ira makaebat."
Genesis,45,4,"Insan inkuanen Jose ed sikara, “Asingger kayo pa.” Sinmingger ira, insan inkuanto, “Siak si agi yon Jose ya inlako yod Egipto."
Genesis,45,5,"Ag kayo mapaga tan ag yo tetetelen so sikayon dili lapud inlako yo ak dia. Ta say Dios so angibakid siak dia ya onaan nen say sikayo, pian mambilay iray totoo."
Genesis,45,6,Kumadwa yan taon labat na eras; wala niy limaran taon ya ag nayariy mambaka tan anggapoy naani.
Genesis,45,7,"Say Dios so angibakid siak ya onaan nen say sikayo, pian nilaban kayo diad panamegley na sayan makapakelaw ya inkagawa, tan mambilay kayo tan saray kabyangay boleg yo."
Genesis,45,8,"Kanyan aliwan sikayo so angibakid siak dia, no ag ta say Dios. Ginawa to ak a sankatageyan ya opisyal na ari. Siak to inkargado ed intiron bansa to; siak so manoley ed intiron Egipto."
Genesis,45,9,"“Natan sirin, ganatan yoy ompawil ed kindi ama tayo tan ibaga yod sikara yan papaibaga nen anak dan si Jose, ‘Say Dios impagmaliw to ak a manoley ed intiron Egipto; dago kayon tampol ed siak."
Genesis,45,10,"Nayarian yoy manayam ed dalin na Gosen, pian asingger kayod siak—sikayo, saray anak yo, saray apo yo, saray karniro yo, saray kanding yo, saray baka yo, tan saray arum nin kayaryan yo."
Genesis,45,11,"No wala kayod Gosen, naasikaso ta kayo. Wala niy limay taon na eras, et ag ko labay a naerasan kayo, saray pamilya yo, tan saray ayayep yo.’”"
Genesis,45,12,"Intuloy nen Jose ya inkuan, “Natan amin yo, pati sika Benjamin, nanenengneng yo a siak a talaga si Jose."
Genesis,45,13,"Ibaga yod kinen amak so ontan lan pakapanyarik dia ed Egipto, tan ibaga yoy amin ya anengneng yo. Insan ganatan yon iyakar ira dia ed siak.”"
Genesis,45,14,"Nilakap toy Benjamin ya agi to tan nilakap met nen Benjamin, insan ira manakis a dua."
Genesis,45,15,"Manakakis ni nen nilalakap tan inaanguban ton sansakey iray agagi to. Kasumpal to ya, akitongtong ed sikato ray agagi to."
Genesis,45,16,"Nen sinmabid palasio so balita a sinmabi ray agagi nen Jose, akaliket so ari tan saray opisyal to."
Genesis,45,17,"Inkuantod kinen Jose. “Ibagam ed saray agagim a kargaan da ray beneg na ayayep da, onsempet irad dalin na Canaan,"
Genesis,45,18,"tan awiten day ama ra tan saray pamilya ra no ompawil ira dia. Iter kod sikaray sankamaungan a dalin ed Egipto, pian onsoluk so taganon pambilay da."
Genesis,45,19,"Ibagam met ed sikara a mangawit iray pigaran kariton a manlapud Egipto, pian walay naloganan na saray kaasawaan da tan saray ankelag nin anak da. Paawit mo diay ama ra, no ompawil ira."
Genesis,45,20,"Ag da kapagaan ya itilak iray kayaryan da, ta naitdan ira na sankamaungan a dalin ed Egipto.”"
Genesis,45,21,"Sinumpal na saray anak nen Jacob so nibagad sikara. Initdan ira nen Jose na pigaran kariton, onung ed ganggan na ari, tan say nakan ed pambiahi ra."
Genesis,45,22,"Initdan to met so balang sakey ed sikara na kawes ya ipales da, balet initdan toy Benjamin na talon lasus a kuartan pilak tan limaran kawes."
Genesis,45,23,"Impawitan toy ama to na samploran asno a napnoy beneg da na sankamaungan iran bungay dalin ed Egipto, tan samploran asno a napnoy beneg da na trigo, tinapay, tan arum ni ran kakanen a para pambiahi nen ama to."
Genesis,45,24,"Pinasiput to ray agagi to tan binilin to ra, “Ag kayo mansesebeg ed dalan.”"
Genesis,45,25,Tinmaynan ira sirin ed Egipto tan sinmempet irad kinen ama ran Jacob ed Canaan.
Genesis,45,26,"“Mabilay niy Jose!” inkuandad sikato. “Sikatoy manooley ed intiron Egipto!” Ag akaskasel si Jacob, tan ag to ra panisiaan."
Genesis,45,27,"Balet nen asalita rad sikaton amin iray imbaga nen Jose ed sikara, tan anengneng to ra may kariton ya impaawit nen Jose a loganan to, kinmasil so liknaan to."
Genesis,45,28,"Insan inkuanto, “Mabilay niy anak kon Jose! Anto niy kerewen ko? Nakaukolan ya onla ak, pian nanengneng ko kasakbayan na ipatey ko.”"
Genesis,46,1,"Binalkut nen Jacob so amin a kayaryan to, linmad Beer-seba, tan diman angisaklang na saray bagat ed Dios nen ama ton Isaac."
Genesis,46,2,"Akisalitay Dios ed sikato diad panamegley na sakey a pasingayew ed labi tan inkuanto, “Jacob, Jacob!” “Wadya ak! Anto man?” ebat to."
Genesis,46,3,"“Siak so Dios, say Dios nen amam,” inkuanto. “Ag ka natatakot ya onlad Egipto; gawaen kod man a baleg a bansa iray kabyangay boleg mo."
Genesis,46,4,"Ibaan ta kayod man, tan ipawil kod sayan dalin iray kabyangay boleg mo. Walad diking moy Jose no ompatey ka.”"
Genesis,46,5,"Manlapud Beer-seba, nambiahi si Jacob. Saramay anak to inlogan day Jacob, saray ogogaw, tan saray kaasawaan da ed saramay kariton ya impawit na arid Egipto."
Genesis,46,6,"Inawit da ray ayayep da tan amin a bengatlan akayaryan dad Canaan, tan linma rad Egipto. Inawit nen Jacob ya amin iray kabyangay boleg to:"
Genesis,46,7,"saray anak ton lalaki tan bibii, saray apo ton lalaki tan bibii."
Genesis,46,8,"Sikara yay kabyangay pamilya nen Jacob ya akilad sikato ed Egipto: si Ruben a pangulowan ya anak to,"
Genesis,46,9,"tan saray lalakin anak nen Ruben: Hanoc, Fallu, Hezron, tan Carmi;"
Genesis,46,10,"si Simeon tan saray anak ton lalaki: Jemuel, Jamin, Ohad, Jakin, Zohar, tan Saul ya anak na biin Cananea;"
Genesis,46,11,"si Levi tan saray anak ton lalaki: Gerson, Coat, tan Merari;"
Genesis,46,12,"si Juda tan saray anak ton lalaki: Er, Onan, Sela, Fares, tan Zara (di Er tan Onan inatey irad Canaan); saray lalakin anak nen Fares et di Hezron tan Hamul;"
Genesis,46,13,"si Isacar tan saray anak ton lalaki: Tola, Pua, Job, tan Simron;"
Genesis,46,14,"si Zabulon tan saray anak ton lalaki: Sered, Elon, tan Jahleel."
Genesis,46,15,"Sikara yay anak nen Jacob ed kinen Lea a nianak irad Mesopotamia. Kaiba ra met si Dina, say marikit ya anak nen Jacob. Talomplo tan talon amin iray kabyangay boleg nen Jacob ed kinen asawa ton Lea."
Genesis,46,16,"Si Gad tan saray lalakin anak to: Zefon, Hagui, Suni, Ezbon, Eri, Arodi, tan Areli;"
Genesis,46,17,"si Aser tan saray lalakin anak to: Emna, Isva, Isvi, Beria, tan Sera ya agi ran bii. Saray lalakin anak nen Beria: Heber tan Malkiel."
Genesis,46,18,"Sarayan labinanem et kabyangay boleg nen Jacob ed kinen Zilpa, samay aripen ya inter nen Laban ed kinen Lea ya anak to."
Genesis,46,19,Duaray lakin anak nen Raquel ya asawa nen Jacob: di Jose tan Benjamin.
Genesis,46,20,"Diad Egipto duaray anak nen Jose, di Manases tan Efraim, ed kinen Asenat ya anak nen Potifera a pari ed Heliopolis."
Genesis,46,21,"Saray lalakin anak nen Benjamin sikara di Bela, Beker, Asbel, Gera, Naaman, Ehi, Ros, Mupia, Hupim, tan Ard."
Genesis,46,22,Sarayan labinapat so kabyangay boleg nen Jacob ed kinen Raquel.
Genesis,46,23,Si Dan tan say anak ton laki a si Husim.
Genesis,46,24,"Si Neftali tan saray lalakin anak to: Jazeel, Guni, Jezer, tan Silem."
Genesis,46,25,"Sarayan pitoran lalaki so kabyangay boleg nen Jacob ed kinen Bilha, samay aripen ya inter nen Laban ed kinen Raquel ya anak to."
Genesis,46,26,"Anemaplo tan anem ya amin iray anak tan apo nen Jacob a linmad Egipto, likud ed saray asawa na saray anak to."
Genesis,46,27,"Duaray anak nen Jose ed Egipto, kanyan pitomplon amin so kabyangay pamilya nen Jacob a linmad Egipto."
Genesis,46,28,"Pinaona nen Jacob si Juda, ta kerewen tod Jose ya abeten to rad Gosen. Kasabi ra,"
Genesis,46,29,"linmogan si Jose ed karwahi to, insan linmad Gosen a mangabet ed kinen ama to. Kaasingger to, nilakap to, tan abayag a nanakis."
Genesis,46,30,"Inkuanen Jacob ed kinen Jose, “Sipaparaan ak lan ompatey, natan ta anengneng ta ka tan amtak a mabilay ka ni.”"
Genesis,46,31,"Insan inkuanen Jose ed saray agagi to tan amin a kabyangay pamilya nen ama to, “Onla ak, ta ibagak ed ari a sinmabid siak iray agagik tan amin a kabyangay pamilya na amak a manaayam irad Canaan."
Genesis,46,32,"Ibagak ed sikato a pumapastol kayo tan managkomponi kayoy ayayep; ibagak met ya inawit yo ra diay karniro yo, saray baka yo, tan amin a kayaryan yo."
Genesis,46,33,"No tawagen kayoy ari tan tepeten to no antoy anapan yo,"
Genesis,46,34,"ag yo lilingwanan ya ibagan managkomponi kayoy ayayep a nanlapud gapo, a singa saray lalaki yo. Diad ontan, panayamen to kayod dalin na Gosen.” Imbaga ya nen Jose, ta ag labay a kaamung na saray taga Egipto iray pumapastol."
Genesis,47,1,"Kanyan intagar nen Jose so limara ed saray agagi to tan linma rad ari. Inkuanen Jose ed sikato, “Sinmabin nanlapud Canaan ira di amak tan saray agagik a kaiba da ray karniro ra, saray baka ra, tan amin a kayaryan da. Wala ra natan ed Gosen.”"
Genesis,47,2,Imparontal tod ari ira may agagi to.
Genesis,47,3,"Inkuan na ari, “Antoy anapan yo?” Inmebat ira, “Pumapastol kami, a singa saray atateng mi."
Genesis,47,4,"Linma kami dian manayam ed sayan bansa, ta lapud mapalalon eras ed Canaan, anggapoy pangipastolan mid saray karniro mi. Abuloyan yo kami pan manayam ed Gosen.”"
Genesis,47,5,"Inkuan na ari ed kinen Jose, “Natan ta sinmabi lay amam tan saray agagim,"
Genesis,47,6,"tan walad silong na pakayarim so intiron dalin na Egipto, panayam mo rad Gosen a sankamaungan a parti na bansa. No wala ra bilang so lalakin marunong a mankomponiy ayep, ipasen mo ran inkargado ed saray dilin ayayep ko.”"
Genesis,47,7,Insan inyakar nen Jose ed ari so ama to. Si Jacob initdan toy ari na bindision to.
Genesis,47,8,"Tinepet na ari, “Pigara lay taon mo?”"
Genesis,47,9,"Inmebat si Jacob, “Sanlasus tan talomplon taon lay impanbilay kon alis-alis so panayaman. Antikey tan mairap so bilay ko, ya aliwan singa saray atateng ko ya andokey so impanbilay da ya alis-alis met so nanayaman da.”"
Genesis,47,10,"Kasakbayan ya inmalis si Jacob binindisionan to may ari, insan la linma."
Genesis,47,11,"Si Jose impanayam tod Egipto si ama to tan saray agagi to, tan inter tod sikaray sankamaungan a dalin a walad abay na siudad na Rameses, onung na ingganggay ari."
Genesis,47,12,"Initdan met nen Jose na pambilay si ama to, saray agagi to, tan amin da ray arum a kabyangay pamilya nen ama to, pati say sankayogtanan ya anak."
Genesis,47,13,"Dinmalan so mapalalon eras ta anggapoy nakan ed amin a pasen, et kinmapoy iray totood Egipto tan Canaan."
Genesis,47,14,"Kapag manaliw iray trigo, tiponen nen Jose so kuarta tan iyakar tod palasio."
Genesis,47,15,"Nen naoput lad Egipto tan Canaan so kuarta, linmad kinen Jose ray taga Egipto tan inkuanda, “Itdan mo kamiy nakan! Ag mo kami papaolyan ya ompatey. Anggapo lay kuarta mi.”"
Genesis,47,16,"Inmebat si Jose, “Awit yo ra diay ayayep yo; sikara lay ibayar yod tagano ya iter kod sikayo, no anggapo lay kuarta yo.”"
Genesis,47,17,"Kanyan inawit dad kinen Jose iray ayayep dan kabayo, karniro, kanding, baka, tan asno. Diad saman a taon, initdan to ray nakan a salat na saray ayayep da."
Genesis,47,18,"Nen ontombuk a taon linma rad sikato tan inkuanda, “Ag mi iyamut ed sika ya anggapo lay kuarta mi; pati saray ayayep mi et kayaryan mo la ra. Anggapo lay nakdaan ya iter mid sika likud ed saray laman mi tan saray dalin mi."
Genesis,47,19,"Ag mo kami papaolyan ya ompatey. Gawam so manepeg a polaing! Ag mo aabuloyan a nataynan iray kaalogan mi. Itdan mo kami lay nakan, ta sikami tan saray dalin mi lay ombayar. Magmaliw kamin aripen na ari, tan kayaryan to la ray dalin mi. Itdan mo kami na trigo a pambilay mi tan say bini ya itanem mid kaalogan mi.”"
Genesis,47,20,"Sinaliw nen Jose a para ari so amin a dalin ed Egipto. Apasootan ya amin iray Egipsio a mangilakoy dalin da, ta mapalaloy eras. Nagmaliw sirin a kayaryan na ari so amin a dalin."
Genesis,47,21,"Manlapud sakey a samput ya anggad sananey a samput na Egipto, impagmaliw nen Jose ya aripen iray totoo."
Genesis,47,22,"Say dalin labat na saray papari so ag to sinaliw. Ag da kinaukolan ya ilako ray dalin da, ta walay inter na ari a pambilay da."
Genesis,47,23,"Inkuanen Jose ed saray totoo, “Sinaliw ta kayo la tan saray dalin yo a para ari. Niay trigo ya itanem yod kaalogan yo."
Genesis,47,24,"No panagani, iter yoy kakalima ed ari. Say kera ikana yon bini tan tagano yo tan tagano na saray pamilya yo.”"
Genesis,47,25,"Inmebat ira, “Sinambot moy bilay mi tan maung kad sikami; paaripen kami lad ari.”"
Genesis,47,26,Kanyan impaakseb nen Jose so sakey a ganggan ed Egipto a kayaryan na ari so kakalima na ani. Wala ni yan ganggan ya anggad natan. Saray dalin labat na papari so ag kayaryan na ari.
Genesis,47,27,"Nanayam ed Egipto ira may Israelita, diad Gosen; minmayaman ira tan dinmakerakel ira."
Genesis,47,28,"Nanayam ed Egipto si Jacob na labimpitoy taon, anggad mantaon na sanlasus tan apataplo tan pito."
Genesis,47,29,"Nen asingger lan ompatey, impatawag toy anak ton Jose tan inkuantod sikato, “Iyan moy limam ed nanleetan na saray ulpok tan isipan mo ya ag mo ak ipopompon ed Egipto."
Genesis,47,30,"Labay koy nipompon ed kawalaan da ray atateng ko; ipaway mo ak ed Egipto tan ipompon mo ak ed angipomponan ed sikara.” Inmebat si Jose, “Gawaen koy imbaga yo.”"
Genesis,47,31,"Inkuanen Jacob, “Mansamba ka a gawaen mo.” Nansamba si Jose, tan akisalamat si Jacob diad katri to."
Genesis,48,1,"Ag abayag ed samay impantongtong dan sanama, nibagad kinen Jose a mansasakit si ama to. Kanyan intagar to ray duaran lalakin anak to a di Manases tan Efraim, ta nengnengen day Jacob."
Genesis,48,2,"Nen nibagad kinen Jacob a sinmabiy Jose ya ondalaw ed sikato, inanosan toy binmangon tan inmirung ed dokulan."
Genesis,48,3,"Inkuanen Jacob ed kinen Jose, “Pinmayawar ed siak so Dios diad Luz ed dalin na Canaan tan binindisionan to ak."
Genesis,48,4,"Inkuantod siak, ‘Parakelen kon maung so kabyangay pamilyam, pian magmaliw ya amayamay a bansa iray kabyangay boleg mo; iter kod saray kabyangay boleg mo yan dalin tan kayaryanen da ed anggad angga.’”"
Genesis,48,5,"Intuloy ya inkuanen Jacob, “Ibibilang kon anak iray duaran lalakin anak mo a nianak ed Egipto kasakbayan na inyakar ko dia; anak ko ra di Efraim tan Manases a singa di Ruben tan Simeon."
Genesis,48,6,"No wala ni ray anak mon lalaki, ag ira nibilang ya anak ko; alaen day tawir da diad panamegley di Efraim tan Manases."
Genesis,48,7,"Gagawaen ko ya, lapud kinen inam a Raquel. Kaermenan kon tuloy nen inatey si Raquel ed dalin na Canaan ya ag arawid Efrata, nen ompapawil ak a nanlapud Mesopotamia. Imponpon kod man diad gilig na dalan a mamaarap ed Efrata.” (Betlehem so tawag natan ed Efrata.)"
Genesis,48,8,"Nen anengneng nen Jacob iray anak nen Jose, tinepet to, “Siopa ra yan ogogaw?”"
Genesis,48,9,"Inmebat si Jose, “Anak ko ran inter na Dios ed siak diad Egipto.” Inmebat si Jacob, “Iyasingger mo ra diad siak, pian nabindisionan ko ra.”"
Genesis,48,10,"Korarap la ray mata nen Jacob, lapud masiken la, tan ngalngali la ag makanengneng. Inyasingger nen Jose ira may ogogaw ed sikato, nilakap to ra tan inanguban to ra."
Genesis,48,11,"Inkuanen Jacob ed kinen Jose, “Ag kon balut inilaloan a nanengneng ta ka ni, et natan inyabuloy ni ingen na Dios a nanengneng kon pati saray anak mo.”"
Genesis,48,12,Inala nen Jose ira may ogogaw ed akwalan nen Jacob tan dinmakmomon anggad dalin so lupa to.
Genesis,48,13,Inyan nen Jose si Efraim diad nikawigi nen Jacob tan si Manases diad nikawanan.
Genesis,48,14,"Balet impankorusan nen Jacob iray taklay to, tan intapew tod olo nen Efraim so kawanan a lima to anggaman a sikatoy yogtan, tan say kawigin lima to diad tapew na olo nen Manases a sikatoy pangulowan."
Genesis,48,15,"Insan to binindisionan ni Jose: “Sarayan lalaki bindisionan ira komun na Dios, say Dios a nilingkuran di amak ya Abraham tan amak ya Isaac! Bindisionan ira komun na Dios ya angiwanwan ed siak ya anggad sayan agew!"
