book,chapter,verse,text_Tagalog,text_Cebuano
Genesis,41,42,"Inalis ng Faraon sa kamay niya ang kanyang singsing at inilagay sa kamay ni Jose, at siya'y sinuotan ng pinong lino at inilagay ang isang kuwintas na ginto sa kanyang leeg.",Unya gikuha sa Paraon ang singsing nga silyo gikan sa iyang kamot ug gisul-ob kini sa kamot ni Jose ug gibistihan siya sa mga panapton nga pinong lino ug gibutangan siya ug usa ka kuwentas nga bulawan sa iyang liog.
Genesis,41,43,"Siya'y pinasakay niya sa karwahe na para sa ikalawang pinakamataas na pinuno; at sila'y sumisigaw sa unahan niya, “Lumuhod kayo!” Sa gayo'y inilagay siya bilang puno sa buong lupain ng Ehipto.","Ug gipasakay siya sa ikaduha nga karwahi sa hari ug sila naninggit sa atubangan niya, “Pangluhod kamo.” Ug gipahiluna siya ibabaw sa tibuok nga yuta sa Ehipto."
Genesis,41,44,"Sinabi ng Faraon kay Jose, “Ako ang Faraon, at kung walang pagsang-ayon mula sa iyo ay hindi magtataas ang sinumang tao ng kanyang kamay o ng kanyang paa sa buong lupain ng Ehipto.” Ang Pag-aasawa ni Jose","Dugang pa ang Paraon miingon kang Jose, “Ako mao ang Paraon, walay tawo nga makaisa sa iyang kamot o sa iyang tiil sa tibuok nga yuta sa Ehipto kon walay pagtugot nimo.”"
Genesis,41,45,"Pinangalanan ng Faraon si Jose na Zafenat-panea, at ibinigay bilang asawa niya si Asenat, na anak ni Potifera, na pari sa On. Sa gayo'y nagkaroon si Jose ng kapangyarihan sa lupain ng Ehipto.",Ug ang Paraon nagngalan kang Jose ug Zafenat-panea ug gihatag kaniya ingon nga asawa si Asenat nga anak ni Potifera ang pari sa On. Ug milibot si Jose sa yuta sa Ehipto.
Genesis,41,46,"Si Jose ay tatlumpung taong gulang na nang magsimulang maglingkod sa Faraon na hari ng Ehipto. Si Jose ay umalis sa harapan ng Faraon, at nilibot ang buong lupain ng Ehipto.","Si Jose nagpanuigon ug 30 ka tuig sa pag-alagad niya sa Paraon, ang hari sa Ehipto. Ug si Jose mibiya sa atubangan sa Paraon ug milibot sa tibuok nga yuta sa Ehipto."
Genesis,41,47,"Ang lupa ay nagbunga ng sagana sa loob ng pitong taon ng kasaganaan,","Ug panahon sa pito ka tuig sa kadagaya, ang yuta naghatag ug daghan kaayong abot."
Genesis,41,48,"at tinipon niya ang lahat ng pagkain sa loob ng pitong taon na may kasaganaan sa lupain ng Ehipto, at inimbak ang pagkain sa mga bayan. Ang pagkain sa mga bukid na nasa palibot ng bawat bayan ay inimbak sa bawat bayan.","Ug gitigom niya sulod sa pito ka tuig ang tanan nga makaon nga diha sa yuta sa Ehipto, ug gitigom kini sa mga kamalig sa kalungsoran. Iyang gitigom diha sa matag lungsod ang makaon sa kaumahan nga libot sa maong lungsod."
Genesis,41,49,"Si Jose ay nag-imbak ng napakaraming trigo na gaya ng buhangin sa dagat, hanggang sa huminto siya sa pagtatala nito, sapagkat hindi na ito mabilang.","Ug gitigom ni Jose ang trigo nga hilabihan ka daghan, sama sa balas sa dagat, hangtod nga wala na siya magtakos niini kay dili na gayod matakos."
Genesis,41,50,"Bago dumating ang taon ng taggutom ay ipinanganak kay Jose ang dalawang lalaki, na ipinanganak sa kanya ni Asenat na anak ni Potifera, na pari sa On.","Ug nangatawo kang Jose ang duha ka anak nga lalaki sa wala pa moabot ang tuig sa gutom. Sila gipanganak kaniya ni Asenat, nga anak ni Potifera nga pari sa On."
Genesis,41,51,"Tinawag ni Jose ang pangalan ng panganay na Manases, sapagkat sinabi niya, “Ipinalimot ng Diyos sa akin ang lahat ng aking paghihirap at ang buong sambahayan ng aking ama.”","Ug gitawag ni Jose ang ngalan sa iyang kamagulangan ug Manases kay matod niya, “Gipalimtan sa Dios kanako ang tanan kong kalisdanan ug ang tibuok nga panimalay sa akong amahan.”"
Genesis,41,52,"At ang ipinangalan sa ikalawa ay Efraim sapagkat sinabi niya, “Ako'y pinalago ng Diyos sa lupain ng aking pagdadalamhati.”","Ug ang ikaduha ginganlan niya ug Efraim, “Kay ang Dios naghimo kanako nga mabungahon diha sa yuta sa akong kasakitan.”"
Genesis,41,53,Ang pitong taon ng kasaganaan na nasa lupain ng Ehipto ay natapos.,Ug natapos ang pito ka tuig sa kadagaya didto sa yuta sa Ehipto.
Genesis,41,54,"Nang ang pitong taon ng taggutom ay nagpasimulang dumating, ayon sa sinabi ni Jose, nagkagutom sa lahat ng lupain subalit sa buong lupain ng Ehipto ay may pagkain.","Ug misugod pag-abot ang pito ka tuig nga gutom sumala sa giingon ni Jose. Ug dihay gutom sa tanan nga kayutaan, apan sa tibuok nga yuta sa Ehipto dihay pagkaon."
Genesis,41,55,"Nang ang buong lupain ng Ehipto ay nagutom, ang taong-bayan ay humingi ng pagkain sa Faraon. Kaya't sinabi ng Faraon sa lahat ng mga Ehipcio, “Pumunta kayo kay Jose; ang kanyang sabihin sa inyo ay inyong gawin.”","Ug sa diha nga ang gutom gibati sa tibuok yuta sa Ehipto, ang katawhan mituaw ngadto sa Paraon alang sa pagkaon. Ug ang Paraon miingon ngadto sa tanan nga mga Ehiptohanon, “Pangadto kamo kang Jose ug buhata ninyo ang iyang isulti kaninyo.”"
Genesis,41,56,"Yamang ang taggutom ay lumaganap sa buong lupain, binuksan ni Jose ang lahat ng kamalig at ipinagbili sa mga Ehipcio, sapagkat matindi ang taggutom sa lupain ng Ehipto.","Ug sa diha nga ang gutom milukop na sa tibuok nga yuta, gibuksan ni Jose ang tanan nga kamalig ug gibaligyaan niya ang mga Ehiptohanon, kay dako kaayo ang gutom sa yuta sa Ehipto."
Genesis,41,57,"Bukod dito, lahat ng mga taga-ibang lupain ay dumating upang bumili ng trigo kay Jose sapagkat matindi ang taggutom sa buong daigdig.","Ug ang tibuok kalibotan miadto sa Ehipto aron sa pagpamalit ug trigo gikan kang Jose, kay sa tibuok nga kalibotan milukop na ang gutom."
Genesis,42,1,"Nabalitaan ni Jacob na may trigo sa Ehipto, kaya't sinabi ni Jacob sa kanyang mga anak, “Bakit kayo nagtitinginan?”","Unya nahibaloan ni Jacob nga may trigo didto sa Ehipto ug miingon siya sa iyang mga anak, “Nganong nagtinan-away man kamo?”"
Genesis,42,2,"Kanyang sinabi, “Aking narinig na may trigo sa Ehipto. Bumaba kayo roon, at bumili kayo ng para sa atin, upang tayo'y mabuhay at huwag mamatay.”","Ug siya miingon, “Nakadungog ako nga sa Ehipto adunay trigo. Pangadto kamo ug pamalit kamo ug pagkaon didto alang kanato aron kita mabuhi ug dili mangamatay.”"
Genesis,42,3,Kaya't ang sampung kapatid ni Jose ay bumaba upang bumili ng trigo sa Ehipto.,Busa ang napulo ka igsoon ni Jose miadto sa Ehipto aron sa pagpalit ug trigo gikan didto.
Genesis,42,4,"Subalit si Benjamin na kapatid ni Jose ay hindi pinasama ni Jacob sa kanyang mga kapatid, sapagkat sabi niya, “Baka may mangyaring kapahamakan sa kanya.”",Apan si Benjamin nga igsoon ni Jose wala ipadala ni Jacob uban sa iyang mga igsoon kay nahadlok siya nga may moabot kaniya nga kadaot.
Genesis,42,5,"Kaya't ang mga anak ni Israel ay kasama ng iba pang nagsidating upang bumili ng trigo, sapagkat ang taggutom ay nakarating na sa lupain ng Canaan.","Busa ang mga anak ni Israel miadto aron sa pagpalit ug trigo kuyog niadtong uban nga miadto, kay ang gutom miabot sa yuta sa Canaan."
Genesis,42,6,Si Jose noon ang tagapamahala sa lupain. Siya ang nagbibili ng trigo sa lahat ng mga tao sa lupain. At dumating ang mga kapatid ni Jose at sila'y yumuko sa kanya na ang kanilang mga mukha ay nakasubsob sa lupa.,"Niadtong panahona si Jose maoy gobernador sa yuta, siya mao ang nagbaligya sa pagkaon ngadto sa tanang katawhan sa yuta. Ug ang mga igsoong lalaki ni Jose nangabot, ug miyukbo atubangan kaniya ug ang ilang mga nawong paatubang sa yuta."
Genesis,42,7,"Nakita ni Jose ang kanyang mga kapatid at nakilala sila, subalit siya'y nagkunwaring iba sa kanila, at nagsalita ng marahas na mga bagay sa kanila. Sinabi niya sa kanila, “Saan kayo nanggaling?” Sinabi nila, “Mula sa lupain ng Canaan, upang bumili ng pagkain.”","Ug si Jose nakakita sa iyang mga igsoon ug siya nakaila kanila apan gipakasama niya sila sa langyaw ug nagsulti kanila nga walay kalumo. Miingon siya, “Diin kamo gikan?” Sila miingon, “Gikan kami sa yuta sa Canaan ug mopalit unta kami ug pagkaon.”"
Genesis,42,8,"Nakilala ni Jose ang kanyang mga kapatid, subalit siya'y hindi nila nakilala.",Ug sa ingon si Jose nakaila sa iyang mga igsoon apan sila wala makaila kaniya.
Genesis,42,9,"Naalala ni Jose ang kanyang napanaginip tungkol sa kanila; at sinabi sa kanila, “Kayo'y mga espiya, naparito kayo upang tingnan ang kahubaran ng lupain.”","Ug nahinumdom si Jose sa mga damgo nga iyang gidamgo mahitungod kanila ug siya miingon kanila, “Mga tigpaniid kamo, mianhi kamo aron sa pagpaniid unsay kahuyang sa nasod.”"
Genesis,42,10,"Kanilang sinabi sa kanya, “Hindi, panginoon ko, kundi ang iyong mga lingkod ay nagsiparito upang bumili ng pagkain.","Ug sila miingon kaniya, “Dili intawon among agalon, ang imong mga ulipon mianhi aron sa pagpalit ug pagkaon."
Genesis,42,11,Kaming lahat ay mga anak ng isa lamang lalaki. Kami ay mga taong tapat; ang iyong mga lingkod ay hindi mga espiya.”,"Kaming tanan mga anak sa usa ka tawo. Kami mga tawo nga matinud-anon, ang imong mga ulipon dili gayod mga tigpaniid.”"
Genesis,42,12,"Kanyang sinabi sa kanila, “Hindi! Pumarito kayo upang tingnan ang kahubaran ng lupain.”","Ug siya miingon kanila, “Dili! Ang inyong gianhi mao gayod ang pagpaniid unsay kahuyang sa nasod.”"
Genesis,42,13,"Ngunit kanilang sinabi, “Kaming iyong mga lingkod ay labindalawang magkakapatid, na mga anak ng isa lamang lalaki sa lupain ng Canaan. Ang bunso ay nasa aming ama ngayon, at ang isa ay wala na.”","Ug sila miingon, “Kami nga imong mga ulipon, napulo ug duha ka magsoon, mga anak sa usa ka tawo sa Canaan. Ug tan-awa, ang kamanghoran namo atua karon kauban sa among amahan ug ang usa wala na.”"
Genesis,42,14,"Sinabi sa kanila ni Jose, “Iyan ang sinabi ko sa inyo, ‘Kayo'y mga espiya!’","Ug si Jose miingon kanila, “Mao gayod kana sama sa akong giingon nga mga tigpaniid kamo."
Genesis,42,15,"Sa pamamagitan nito ay masusubok kayo: Kung paanong nabubuhay si Faraon, hindi kayo aalis dito malibang pumarito ang inyong kapatid na bunso.","Tungod niini sulayan kamo, tungod sa kinabuhi sa Paraon, dili kamo makabiya dinhi gawas kon moanhi ang inyong kamanghoran nga igsoon."
Genesis,42,16,"Suguin ninyo ang isa sa inyo at dalhin dito ang inyong kapatid, habang kayo ay nasa bilangguan upang masubok ang inyong mga salita, kung may katotohanan sa inyo; at kung wala, kung paanong nabubuhay ang Faraon, ay tunay na mga espiya nga kayo.”","Sugoa ang usa kaninyo ug ipakuha ang inyong igsoon nga lalaki ug magpabilin kamo sa bilanggoan aron masuta ang inyong mga pulong kon adunay kamatuoran diha kaninyo, kay kon dili, tungod sa kinabuhi sa Paraon kamo mga tigpaniid gayod.”"
Genesis,42,17,Silang lahat ay kanyang inilagay na magkakasama sa bilangguan sa loob ng tatlong araw.,Ug silang tanan iyang gibutang sa bilanggoan sulod sa tulo ka adlaw.
Genesis,42,18,"Nang ikatlong araw, sinabi ni Jose sa kanila, “Gawin ninyo ito at kayo'y mabubuhay; sapagkat may takot ako sa Diyos.","Sa ikatulo nga adlaw si Jose miingon kanila, “Buhata ninyo kini ug mabuhi kamo kay ako may kahadlok sa Dios."
Genesis,42,19,"Kung kayo'y mga taong tapat, maiwan ang isa sa inyong magkakapatid kung saan kayo nakabilanggo; at ang iba ay humayo upang magdala ng trigo dahil sa taggutom sa inyong mga sambahayan.","Kon kamo mga tawo nga matinud-anon, ibilin ang usa sa inyong mga igsoon ingon nga binilanggo sa balay nga gibutangan kaninyo. Apan panglakaw kamo ug pagdala kamo ug trigo alang sa kagutom sa inyong mga panimalay."
Genesis,42,20,"Dalhin ninyo sa akin ang inyong kapatid na bunso; sa ganito'y mapapatotohanan ang inyong mga salita, at hindi kayo mamamatay.” At kanilang ginawa ang gayon.","Ug dad-a ninyo dinhi kanako ang inyong igsoon nga kamanghoran. Sa ingon niana, masuta ang inyong mga pulong ug dili kamo mangamatay.” Ug gibuhat nila kini."
Genesis,42,21,"Sinabi nila sa isa't isa, “Talagang tayo ay nagkasala dahil sa ating kapatid, sapagkat nakita natin ang kanyang pighati nang siya'y makiusap sa atin, ngunit hindi natin siya pinakinggan. Dahil dito'y dumating sa atin ang pighating ito.”","Unya miingon sila sa usa ug usa, “Matuod gayod nga kita nakasala batok sa atong igsoon kay nakita nato ang kapaitan sa iyang kalag sa pagpangaliyupo niya kanato apan wala kita mamati kaniya, tungod niana miabot kanato kining maong kapaitan.”"
Genesis,42,22,"Si Ruben ay sumagot sa kanila, “Hindi ba sinabi ko sa inyo, huwag kayong magkasala laban sa bata; at ayaw kayong makinig? Kaya ngayon ay dumating ang pagtutuos para sa kanyang dugo.”","Ug si Ruben mitubag kanila, “Wala ba ako magsulti kaninyo, ‘Ayaw kamo pagpakasala batok sa bata?’ Apan wala gayod kamo mamati. Busa karon, ang iyang dugo gipaningil na.”"
Genesis,42,23,"Hindi nila nalalaman na naiintindihan sila ni Jose, yamang siya ay nakipag-usap sa kanila sa pamamagitan ng isang tagapagsalin.",Ug sila wala mahibalo nga si Jose nakasabot kanila kay dihay tighubad uban kanila.
Genesis,42,24,"Kaya't siya'y lumayo sa kanila at umiyak; at siya'y bumalik at nakipag-usap sa kanila. Kinuha niya sa kanila si Simeon, at siya'y tinalian sa harapan ng kanilang mga paningin.",Ug siya mibiya kanila ug mihilak ug unya siya mibalik kanila ug misulti kanila. Ug iyang gikuha si Simeon ug gigapos niya siya sa atubangan sa ilang mga mata.
Genesis,42,25,Ipinag-utos ni Jose na punuin ng trigo ang kanilang mga sisidlan at ibalik ang salapi ng bawat isa sa kanya-kanyang sako at sila'y bigyan ng mababaon sa daan. At ito ay ginawa para sa kanila.,Unya si Jose nagsugo nga pun-on ang ilang mga sudlanan sa trigo ug ipauli ang salapi sa matag usa diha sa iyang sako ug hatagan sila ug balon alang sa ilang panaw. Ug kini gibuhat ngadto kanila.
Genesis,42,26,Pagkatapos ay kanilang ipinapasan ang trigo sa kanilang mga asno at umalis mula roon.,Unya ilang gikarga ang ilang trigo sa ilang mga asno ug mibiya sila gikan didto.
Genesis,42,27,"Sa pagbubukas ng isa sa kanyang sako upang bigyan ng pagkain ang kanyang asno sa tuluyan, nakita niya ang kanyang salapi, at nakita niya na ito ay nasa ibabaw ng kanyang sako.","Ug sa diha nga ang usa kanila miabli sa iyang sako aron sa paghatag ug makaon sa iyang asno didto sa abotanan, nakita niya ang iyang salapi nga diha sa baba sa iyang sako."
Genesis,42,28,"Sinabi niya sa kanyang mga kapatid, “Ang salapi ko ay isinauli at tingnan din ninyo ang aking sako.” Sila'y nanlupaypay at bawat isa ay takot na nagsasabi sa kanyang kapatid, “Ano itong ginawa ng Diyos sa atin?”","Ug miingon siya sa iyang mga igsoon, “Ang akong salapi giuli kanako ug tan-awa, ania pa sa akong sako!” Ug tungod niini gikulbaan sila ug miatubang sa usa ug usa nga nagkurog ug nag-ingon, “Unsa ba kining gibuhat sa Dios kanato?”"
Genesis,42,29,"Nang sila'y dumating kay Jacob na kanilang ama sa lupain ng Canaan, isinalaysay nila sa kanya ang lahat ng nangyari sa kanila, na sinasabi;","Sa pag-abot nila kang Jacob nga ilang amahan didto sa yuta sa Canaan, gisuginlan nila siya sa tanan nga nahitabo kanila nga nag-ingon,"
Genesis,42,30,“Ang lalaking pinuno sa lupaing iyon ay marahas na kinausap kami at itinuring kaming mga espiya sa lupain.,"“Ang tawo, ang agalon sa yuta, nagsulti kanamo nga walay kalumo ug kami gipasanginlan niya nga mga tigpaniid niadtong yutaa."
Genesis,42,31,"Ngunit aming sinabi sa kanya, ‘Kami ay mga tapat, hindi kami mga espiya.","Apan kami miingon kaniya, ‘Kami mga tawo nga matinud-anon, dili gayod kami mga tigpaniid."
Genesis,42,32,"Kami ay labindalawang magkakapatid, mga anak ng aming ama; ang isa'y wala na, at ang bunso ay nasa aming ama ngayon sa lupain ng Canaan.’","Kami napulo ug duha ka magsoon nga anak sa among amahan, ang usa wala na ug ang kamanghoran atua sa among amahan sa yuta sa Canaan.’"
Genesis,42,33,"Sinabi sa amin ng lalaking iyon na pinuno ng lupain, ‘Sa pamamagitan nito ay makikilala ko kung kayo'y mga tapat. Iwan ninyo sa akin ang isa sa inyong mga kapatid; umalis kayo at magdala ng butil para sa taggutom sa inyong mga sambahayan.","Ug ang tawo, ang agalon sa yuta miingon kanamo, ‘Niini masuta nako kon kamo mga tawo nga matinud-anon: ibilin ninyo kanako ang usa sa inyong mga igsoon, ug pagdala kamo ug pagkaon alang sa gutom sa inyong mga panimalay, ug panglakaw kamo."
Genesis,42,34,"Dalhin ninyo rito sa akin ang inyong bunsong kapatid upang aking malaman na kayo'y hindi mga espiya, kundi kayo'y mga tapat. Saka ko isasauli sa inyo ang inyong kapatid at kayo'y makakapangalakal sa lupain.’” Nakita ang Salapi sa Kanilang Sisidlan",Ug dad-a ninyo nganhi kanako ang inyong igsoon nga kamanghoran. Unya masayod ako nga kamo dili mga tigpaniid kondili mga tawo nga matinud-anon. Sa ingon niini ihatag nako kaninyo ang inyong igsoon ug magpatigayon kamo sa yuta.’ ”
Genesis,42,35,"Nang inaalisan nila ng laman ang kanilang mga sako, sa sako ng bawat isa ay nakalagay ang kanya-kanyang bungkos ng salapi. Nang makita nila at ng kanilang ama ang kanilang mga bungkos ng salapi, sila ay natakot.","Ug sa dihang gihabwaan nila ang ilang mga sako, nakita nila diha sa tagsatagsa nila ka sako ang ilang putos sa salapi. Ug sa diha nga sila ug ang ilang amahan nakakita sa ilang mga putos sa salapi, nangahadlok sila."
Genesis,42,36,"Sinabi sa kanila ng kanilang amang si Jacob, “Pinangulila ninyo ako; si Jose ay wala na, at si Simeon ay wala na, at kukunin pa ninyo si Benjamin. Lahat ng ito ay nangyari sa akin!”","Unya ang ilang amahan nga si Jacob miingon kanila, “Gikuha ninyo kanako ang akong mga anak. Si Jose wala na ug si Simeon wala na usab ug si Benjamin dad-on ninyo. Kining tanan miabot kanako.”"
Genesis,42,37,"Nagsalita si Ruben sa kanyang ama, “Maaari mong ipapatay ang aking dalawang anak kung hindi ko siya maibabalik sa iyo. Ibigay mo siya sa akin at siya'y ibabalik ko sa iyo.”","Busa si Ruben misulti sa iyang amahan nga nag-ingon, “Patya ang akong duha ka anak nga lalaki kon siya dili nako ibalik kanimo. Itugyan siya sa akong kamot ug siya ibalik nako kanimo.”"
Genesis,42,38,"Sinabi niya, “Hindi aalis ang aking anak na kasama ninyo sapagkat ang kanyang kapatid ay patay na, at siya na lamang ang natitira. Kung mangyari sa kanya ang anumang kapahamakan sa paglalakbay na inyong gagawin, ay pabababain nga ninyo ang aking mga uban na may kapanglawan sa Sheol.”","Apan siya miingon, “Dili molugsong uban kaninyo ang akong anak kay ang iyang igsoon patay na ug siya na lamang ang nahibilin. Ug kon mahitabo kaniya ang kadaot sa dalan nga inyong laktan, kamo naghatod sa ubanon nakong ulo nga puno sa kasakit ngadto sa Sheol.”"
Genesis,43,1,Noon ay matindi ang taggutom sa lupain.,Ug ang gutom hilabihan ka dako didto sa yuta.
Genesis,43,2,"Nang maubos na nilang kainin ang trigo na kanilang dinala mula sa Ehipto, sinabi sa kanila ng kanilang ama, “Bumalik kayo, bumili kayo ng kaunting pagkain para sa atin.”","Ug sa nahurot na nila pagkaon ang trigo nga gidala nila gikan sa Ehipto, ang ilang amahan miingon kanila, “Balik kamo didto ug pamalit kamo alang kanato ug diyotay nga pagkaon.”"
