book,chapter,verse,text_Spanish,text_Bikol
Leviticus,8,11,"Siete veces roció el aceite sobre el altar para ungirlo y consagrarlo junto con el recipiente de bronce, su base y todos sus utensilios.","Dangan kuminua siya nin kadikit kan lana asin pitong beses niyang winirikan an altar sagkod an mga kasangkapan kaini, an palanggana asin an tumbawan kaini, tanganing makonsagra man sa Kagurangnan ."
Leviticus,8,12,"Luego, para consagrar a Aarón, lo ungió derramando sobre su cabeza un poco del aceite de la unción.","Pakatapos, inulaan niya kan lana an payo ni Aaron sa pag-orden saiya."
Leviticus,8,13,"Acto seguido, Moisés hizo que los hijos de Aarón se acercaran. Entonces los vistió con las túnicas, se las ciñó con la faja y les sujetó las mitras, tal como el Señor se lo había mandado.","Pinadolok man ni Moises sa enotan an mga aking lalaki ni Aaron. Sinulotan niya sinda kan mga tunika, hinagkosan kan habay dangan binugtakan nin turban an saindang mga payo sosog sa ipinagboot nin Kagurangnan ."
Leviticus,8,14,"Luego hizo traer el novillo del sacrificio por el perdón, y Aarón y sus hijos pusieron las manos sobre la cabeza del novillo.",Dangan dinara ni Moises an torilyong baka na dolot para sa kasalan asin idinuta ni Aaron saka kan saiyang mga aki an saindang mga kamot sa ibabaw kan payo kan hayop.
Leviticus,8,15,"Después Moisés lo degolló, tomó un poco de sangre con el dedo y la untó en los cuernos alrededor del altar para purificarlo. El resto de la sangre la derramó al pie del altar, y así lo consagró y lo purificó.","Binuno ni Moises an baka, kinua an dugo asin sa paagi kan saiyang muro, linahidan an mga sungay kan altar tanganing konsagrahon ini. Dangan inula niya an natadang dugo sa pamitisan kan altar tanganing konsagrahon asin linigan ini."
Leviticus,8,16,"Luego Moisés tomó toda la grasa que cubre los intestinos, el lóbulo del hígado, los dos riñones y su grasa, y los quemó sobre el altar.","Kinua ni Moises an gabos na taba kan baka na nakatahob sa bituka, an pinakamarahay na kabtang kan katoy, an duwang bato kaiba an taba, dangan tinutong niya iyan gabos duman sa altar."
Leviticus,8,17,"Pero el resto del novillo, es decir, la piel, la carne y el excremento, lo quemó en el fuego, fuera del campamento, tal como el Señor se lo había mandado.","Alagad an hawak kan baka, an anit saka an odo, ilinuwas niya sa kampo asin tinutong duman sosog sa ipinagboot nin Kagurangnan ."
Leviticus,8,18,"Moisés mandó traer el carnero del holocausto, para que Aarón y sus hijos pusieron las manos sobre la cabeza del carnero.",Dangan kinua ni Moises an saro sa duwang lalaking karnero para sa tinutong na atang. Idinuta ni Aaron saka kan saiyang mga aki an saindang mga kamot sa payo kan hayop.
Leviticus,8,19,Moisés lo sacrificó y roció la sangre alrededor del altar.,Binuno ni Moises an hayop dangan inula an dugo sa apat na gilid kan altar.
Leviticus,8,20,"Cortó luego el carnero en trozos y quemó la cabeza, los trozos y el sebo.","Pinedaso niya an karnero, hinugasan an bituka saka an nasa hurihan na mga bitis, dangan tinutong an payo, an taba sagkod an gabos na kabtang kan karnero sa ibabaw kan altar, sosog sa ipinagboot nin Kagurangnan ."
Leviticus,8,21,"Lavó con agua los intestinos y las patas; luego quemó todo el carnero sobre el altar. Se trataba de un holocausto, de una ofrenda puesta al fuego, de aroma grato delante del Señor , tal como el Señor se lo había mandado.",An tinutong na atang na ini sarong dolot na pagkakan. An parong kan dolot na ini nawiwilihan nin Kagurangnan .
Leviticus,8,22,"Después Moisés mandó traer el otro carnero, el del sacrificio de ordenación, y Aarón y sus hijos pusieron las manos sobre la cabeza del carnero.",Dangan kinua ni Moises an ikaduwang lalaking karnero na para sa ordenasyon kan mga padi. Idinuta ni Aaron saka kan saiyang mga aki an saindang mga kamot sa ibabaw kan payo kan hayop.
Leviticus,8,23,"Moisés lo degolló y, tomando un poco de la sangre, se la untó a Aarón en el lóbulo de la oreja derecha, en el pulgar de la mano derecha y en el dedo gordo del pie derecho.","Binuno ni Moises an hayop, nagkua nin dikit na dugo kaini asin linahidan an hikawan kan toong talinga ni Aaron. Linahidan man ni Moises an tanggurangan kan toong kamot ni Aaron sagkod an tanggurangan kan saiyang toong bitis."
Leviticus,8,24,"Además, hizo que los hijos de Aarón se acercaran y les untó sangre en el lóbulo de la oreja derecha, en el pulgar de la mano derecha y en el dedo gordo del pie derecho. Luego roció la sangre alrededor del altar.","Dangan linahidan man niya nin dugo an hikawan kan mga toong talinga kan mga aki ni Aaron, an tanggurangan kan mga toong kamot asin an tanggurangan kan saindang mga toong bitis. Pakatapos, inula ni Moises an natadang dugo sa apat na gilid kan altar."
Leviticus,8,25,"Tomó la grasa, la parte gorda de la cola, la grasa que recubre los intestinos, el lóbulo del hígado, los dos riñones con su grasa y el muslo derecho.","Kinua niya an taba, an matabang ikog, an taba na nakakatahob sa bituka, an pinakamarahay na parte kan katoy, an duwang bato kaiba an taba, asin an toong hita."
Leviticus,8,26,"Luego, del canastillo del pan sin levadura que estaba ante el Señor tomó un pan, una hojuela y una torta de pan hecha con aceite, lo colocó todo sobre la grasa y el muslo derecho.","Dangan hale sa basket nin tinapay na mayo nin lebadura na idinolot sa Kagurangnan kuminua siya nin sarong tinapay, saka sarong tinapay na igwang lana, asin sarong biskwit. Dangan ibinugtak niya an mga iyan sa ibabaw kan taba asin kan toong hurihan na bitis kan hayop."
Leviticus,8,27,Todo esto lo meció y lo puso en las manos de Aarón y de sus hijos. Entonces Aarón lo ofreció ante el Señor como ofrenda mecida.,"Ibinugtak niya iyan gabos sa mga kamot ni Aaron asin kan saiyang mga aki, dangan initaas ninda iyan sa Kagurangnan bilang sarong espesyal na dolot."
Leviticus,8,28,"Después Moisés tomó todo eso de sus manos y en presencia del Señor lo quemó en el altar, sobre el holocausto, como ofrenda de ordenación de aroma grato. Esa era una ofrenda puesta al fuego en honor del Señor .","Kinua sainda ni Moises an pagkakan dangan tinutong niya sa altar, sa ibabaw kan tinutong na atang, bilang dolot para sa ordenasyon. Ini sarong dolot na pagkakan asin an parong kaini nawiwilihan nin Kagurangnan ."
Leviticus,8,29,"Luego, de la parte que le pertenecía de la ofrenda de ordenación, Moisés tomó el pecho del carnero y lo meció ante el Señor , tal como el Señor se lo había mandado.","Pakatapos, kinua ni Moises an daghan kan hayop asin initaas bilang espesyal na dolot sa Kagurangnan . Kahirasan iyan ni Moises sa karnerong binuno para sa ordenasyon. Inotob ni Moises an gabos na ipinagboot saiya nin Kagurangnan ."
Leviticus,8,30,"Moisés tomó un poco del aceite de la unción y de la sangre del altar, y roció a Aarón y a sus hijos junto con sus vestiduras. Así consagró Moisés a Aarón y a sus hijos, junto con sus vestiduras.",Kuminua si Moises nin kadikit kan lanang panlahid saka kadikit kan dugo na nasa altar dangan winirikan niya si Aaron asin an saiyang mga aking lalaki patin an saindang mga sulot na gubing. Sa paaging ini kinonsagra niya sinda asin an saindang mga gubing sa Kagurangnan .
Leviticus,8,31,"Luego dijo Moisés a Aarón y a sus hijos: «Cocinen la carne a la entrada de la Tienda de reunión y cómanla allí junto con el pan del sacrificio de ordenación, tal como lo ordené cuando dije: “Aarón y sus hijos se lo comerán”.","Sinabihan ni Moises si Aaron saka an mga aki kaini, “Daraha nindo an karne duman sa may pintoan kan Tabernakulo, labonan nindo asin kakanon kaiba kan tinapay na nasa basket na dolot para sa ordenasyon sosog sa ipinagboot nin Kagurangnan ."
Leviticus,8,32,Quemen después en el fuego el resto de la carne y del pan.,Tutongon nindo an matadang karne o tinapay.
Leviticus,8,33,"Quédense siete días a la entrada de la Tienda de reunión, hasta que se complete el rito de su ordenación, que dura siete días.",Dai kamo maghale sa may pintoan kan Tabernakulo sa laog nin pitong aldaw sagkod na matapos an seremonya kan pag-orden saindo.
Leviticus,8,34,"El Señor mandó que se pidiera perdón por el pecado de ustedes, tal como se ha hecho hoy.",Pinagbotan kita nin Kagurangnan na gibohon an ginibo ta ngunyan na aldaw tanganing mahale an saindong kasalan.
Leviticus,8,35,"Así que siete días con sus noches se quedarán a la entrada de la Tienda de reunión, cumpliendo con lo que el Señor ha ordenado, para que no mueran. Así me lo ha mandado el Señor ».","Kaya sa laog nin pitong aldaw saka banggi, dai kamo maghale sa may pintoan kan Tabernakulo; padagos na gibohon nindo an ipinagboot nin Kagurangnan , tanganing dai kamo magadan. Iyo iyan an ipinagboot sako nin Kagurangnan .”"
Leviticus,8,36,Y Aarón y sus hijos hicieron todo lo que el Señor había mandado por medio de Moisés.,Kaya ginibo ni Aaron saka kan saiyang mga aki an gabos na ipinagboot nin Kagurangnan ki Moises.
Leviticus,9,1,"Al octavo día Moisés llamó a Aarón, a sus hijos y a los jefes de Israel.","Sa sunod na aldaw pakatapos kan ordenasyon, inapod ni Moises si Aaron saka an saiyang mga aki asin an mga lider kan Israel."
Leviticus,9,2,"A Aarón le dijo: «Toma un ternero para el sacrificio de perdón de pecados y un carnero para el holocausto, ambos sin defecto, y preséntaselos al Señor .","Sinabihan niya si Aaron, “Kumua ka nin sarong torilyong baka asin sarong lalaking karnero na anas mayo nin kaninan. An torilyong baka idolot mo para sa kasalan, asin an karnero para sa tinutong na atang."
Leviticus,9,3,"Diles después a los israelitas: “Traigan un macho cabrío para el sacrificio por el perdón, un becerro y un cordero para el holocausto, ambos de un año y sin defecto.","Sabihan mo an mga Israelita na magdara nin sarong lalaking kanding bilang dolot para sa kasalan, sarong baka saka sarong karnero na pareho sarong taon an edad asin parehong mayo nin kaninan para sa tinutong na atang."
Leviticus,9,4,Traigan también un toro y un carnero para ofrecérselos al Señor como sacrificio de comunión; y traigan una ofrenda de cereal amasada con aceite. El Señor se manifestará hoy ante ustedes”».,Magdara man sinda nin sarong torong baka asin saro pang karnero bilang dolot para sa katoninongan. Tututongon nindo iyan para sa Kagurangnan kaiba an dolot na pagkakan na sinalakan nin lana. Kaipuhan gibohon nindo iyan huli ta mapahiling saindo an Kagurangnan ngunyan na aldaw.”
Leviticus,9,5,Los israelitas llevaron hasta la Tienda de reunión lo que Moisés había mandado; y toda la comunidad se acercó y se quedó de pie ante el Señor .,"Dinara ninda ini gabos sa atubangan kan Tabernakulo siring sa ipinagboot sainda ni Moises, asin an bilog na Israel nagtiripon duman tanganing sambahon an Kagurangnan ."
Leviticus,9,6,"Entonces Moisés dijo: «Esto es lo que el Señor les manda hacer, para que la gloria del Señor se manifieste ante ustedes».","Nagsabi si Moises sainda, “Iyo ini an ipinagboot nin Kagurangnan na gibohon nindo tanganing mahiling nindo an kamurawayan niya.”"
Leviticus,9,7,"Después Moisés dijo a Aarón: «Acércate al altar y ofrece tu sacrificio por el perdón y tu holocausto. Pide así perdón por ti y por el pueblo. Presenta la ofrenda por el pueblo y pide perdón por ellos, tal como el Señor lo ha mandado».","Dangan sinabihan niya si Aaron, “Dumuman ka sa altar dangan idolot mo an saimong atang asin an atang kan mga tawo para sa kasalan, saka an tinutong na atang tanganing mahale an saimong kasalan sagkod an kasalan kan mga tawo, siring sa ipinagboot nin Kagurangnan .”"
Leviticus,9,8,Aarón se acercó al altar y degolló el becerro como sacrificio para el perdón por sí mismo.,Nagduman si Aaron sa altar dangan binuno an torilyong baka na dolot para sa saiyang kasalan.
Leviticus,9,9,"Sus hijos le llevaron la sangre, él mojó el dedo en la sangre y la untó en los cuernos del altar; luego derramó sangre al pie del altar.",Dinara saiya kan saiyang mga aki an dugo asin idinotdot niya digdi an saiyang muro dangan linahidan niya an mga sungay kan altar; an natadang dugo inula niya sa pamitisan kan altar.
Leviticus,9,10,"Luego quemó en el altar la grasa, los riñones y el lóbulo del hígado de la ofrenda por el pecado, tal como el Señor se lo había mandado a Moisés.","Dangan tinutong niya sa altar an taba, an duwang bato saka an pinakamarahay na kabtang kan katoy, siring sa ipinagboot nin Kagurangnan ki Moises,"
Leviticus,9,11,La carne y la piel las quemó fuera del campamento.,alagad an karne sagkod an anit kan hayop tinutong niya sa luwas kan kampo.
Leviticus,9,12,Después Aarón degolló la víctima del holocausto. Sus hijos le llevaron la sangre y él la derramó alrededor del altar.,"Binuno niya an hayop na para sa sadiri niyang tinutong na atang. Dinara saiya kan saiyang mga aki an dugo, asin inula niya iyan sa apat na gilid kan altar."
Leviticus,9,13,"También le fueron pasando los trozos del animal y la cabeza, y él lo quemó todo en el altar.",Itinao man ki Aaron kan saiyang mga aki an payo sagkod an mga pinedasong kabtang kan hayop dangan tinutong niya an mga ini duman sa altar.
Leviticus,9,14,"Lavó los intestinos y las patas, y luego quemó todo esto en el altar, junto con el holocausto.","Hinugasan niya an bituka asin an nasa hurihan na mga bitis kan hayop dangan sinulo man an mga ini duman sa altar, sa ibabaw kan iba pang tinutong na atang."
Leviticus,9,15,"Entonces Aarón presentó la ofrenda del pueblo, es decir, el macho cabrío del sacrificio por el perdón. Lo tomó y lo degolló, ofreciéndolo como sacrificio para obtener el perdón, como hizo con el primero.","Pakatapos, idinolot niya an mga dolot kan mga tawo. Kinua niya an kanding na idinolot para sa kasalan kan mga tawo, asin pakabunoa niya, idinolot niya iyan arog kan ginibo niya sa dolot para sa saiyang kasalan."
Leviticus,9,16,"Luego presentó la víctima del holocausto, la cual sacrificó tal como fue ordenado.",Kinua man niya an hayop para sa tinutong na atang dangan idinolot sosog sa mga pagsusundon.
Leviticus,9,17,"También presentó la ofrenda de cereal; luego tomó un puñado y lo quemó en el altar, además del holocausto de la mañana.","Idinolot man niya an dolot na pagkakan; huminakbot siya nin sarong gugom kan arina dangan sinulo niya sa altar, laen pa kan tinutong na atang sa pagkaaga."
Leviticus,9,18,Después degolló el toro y el carnero como sacrificio de comunión por el pueblo. Sus hijos le llevaron la sangre y él la derramó alrededor del altar.,Binuno man niya an torong baka asin an karnero bilang dolot para sa katoninongan para sa mga tawo. Dinara saiya kan saiyang mga aki an dugo asin inula niya ini sa apat na gilid kan altar.
Leviticus,9,19,"Pero tomó la grasa del toro y del carnero —la cola, el sebo que recubre los intestinos, los riñones y el lóbulo del hígado—",An mga matabang kabtang kan torong baka saka kan karnero ibinugtak ni Aaron
