book,chapter,verse,text_Bikol,text_Cebuano
Leviticus,4,35,"Pakatapos, hahaleon niya an gabos na taba, siring kan paghale niya sa taba kan karnerong binuno bilang dolot para sa katoninongan, asin tututongon niya iyan duman sa altar kaiba kan mga dolot na pagkakan na itinatao sa Kagurangnan . Sa paaging ini, idodolot kan padi an atang para sa kasalan kan nasabing tawo asin papatawadon siya.","Iyang kuhaon gikan niini ang tanan nga tambok sama sa pagkuha sa tambok sa nating karnero gikan sa inihaw nga halad sa pakigdait ug sunogon kini sa pari diha sa halaran sama sa halad nga sunogon alang sa Ginoo, ug ang pari maghimo ug pagtabon sa sala alang kaniya alang sa sala nga iyang nabuhat, ug pasayloon siya."
Leviticus,5,1,"An mga minasunod na kaso nangangaipo nin mga dolot para sa kasalan. Kun igwa nin tawong inapod tanganing magsaksi sa hukoman manongod sa saiyang nadangog o nahiling, alagad habo niyang isabi, pagdudusahan niya iyan.","“Kon adunay tawo nga makasala ingon nga siya nakadungog man ug tawag sa pagsaksi, ug nga bisan tuod siya saksi, kay nakakita man siya o nahibalo apan siya dili mosulti, siya magpas-an sa iyang sala."
Leviticus,5,2,"Kun an sarong tawo dai tuyong makaduta sa anoman na bagay na maati, arog baga kan gadan na hayop, magigin maati siya asin magkakasala sa oras na maaraman niya an saiyang naginibo.","O kon may tawo nga makahikap sa bisan unsang butang nga hugaw, sa patayng lawas sa hugaw nga mananap o sa patayng lawas sa hugaw nga baka o sa patayng lawas sa mga hugaw nga mananap nga nagkamang, ug kini wala niya mahibaloi ug siya nahugawan, siya sad-an."
Leviticus,5,3,"Kun an sarong tawo dai tuyong makaduta sa anoman na bagay na maati na gikan sa tawo, magkakasala siya sa oras na maaraman niya an saiyang naginibo.","O kon makahikap siya ug hugaw sa tawo, sa bisan unsa nga kahugaw nga makahugaw sa tawo ug siya wala mahibalo niini, kon mahibaloan na niya kini, siya sad-an."
Leviticus,5,4,"Kun an sarong tawo pakaraw na magsumpa, minsan sa ano man na bagay, magkakasala siya sa oras na maaraman niya an saiyang naginibo.","O kon may tawo nga magdalidali sa pagsulti ug panumpa sa pagbuhat ug daotan o sa pagbuhat ug maayo, sa bisan unsang mga butang nga ang tawo magdalidali sa pagsulti uban ang panumpa, ug kini wala niya mahibaloi, kon mahibaloan na niya kini, sad-an siya sa usa niining mga butanga."
Leviticus,5,5,"Kun magkasala an sarong tawo, kaipuhan ikumpisal niya an saiyang kasalan","Kon sad-an siya sa usa niini, isugid niya ang sala nga iyang nahimo,"
Leviticus,5,6,asin bilang padusa kan saiyang kasalan kaipuhan magdara siya sa Kagurangnan nin sarong babaeng karnero o kanding bilang dolot. An padi an madolot kan atang para sa kasalan kan tawong iyan.,"ug dad-on niya ang iyang halad tungod sa paglapas ngadto sa Ginoo alang sa sala nga iyang nabuhat, usa ka baye gikan sa mga panon, nating karnero o kanding alang sa halad tungod sa sala, ug ang pari maghimo sa pagtabon sa sala alang kaniya, alang sa iyang sala."
Leviticus,5,7,"Alagad kun dai niya kayang magdolot nin karnero o kanding bilang kabayadan kan saiyang kasalan, madara siya sa Kagurangnan nin duwang salampati o agbaan; an saro kaiyan bilang dolot para sa kasalan asin an saro bilang tinutong na atang.","“Apan kon siya dili makaabot sa pagdala ug usa ka nating karnero, magdala siya ug duha ka tukmo o duha ka kuyabog sa salampati ingon nga halad tungod sa paglapas alang sa Ginoo tungod sa sala nga iyang nahimo, ang usa ingon nga halad tungod sa sala ug ang usa ingon nga halad nga sunogon."
Leviticus,5,8,"Dadarahon niya an mga gamgam sa padi na iyo an madolot kan mga iyan. Enot na idodolot kan padi an gamgam na bayad para sa kasalan. Pipiripiton niya an liog kaini alagad dai niya puputolon,",Dad-on niya kini ngadto sa pari nga maoy maghalad pag-una sa usa ingon nga halad tungod sa sala. Lungison sa pari ang ulo niini gikan sa liog apan dili niya bulagbulagon.
Leviticus,5,9,asin iwiwirik niya an kadikit na dugo kaiyan sa gilid kan altar. An matadang dugo papatagdoon niya gabos sa pamitisan kan altar; iyan sarong dolot na makakahale nin kasalan.,Ug magwisik siya ug diyotay sa dugo sa halad tungod sa sala diha sa kilid sa halaran ug ang nahibilin sa dugo iyabo niya diha sa tungtonganan sa halaran. Kini mao ang halad tungod sa sala.
Leviticus,5,10,"Dangan idodolot kan padi an ikaduwang gamgam bilang tinutong na atang sosog sa pagboot. Sa paaging iyan idodolot kan padi an atang para sa kasalan kan nasabing tawo, asin papatawadon siya.","Unya ihalad niya ang ikaduha ingon nga halad nga sunogon sumala sa tulumanon ug ang pari maghimo sa pagtabon sa sala alang kaniya tungod sa sala nga iyang nabuhat, ug pasayloon siya."
Leviticus,5,11,"Alagad kun dai niya kayang magdolot nin duwang salampati o duwang agbaan, madara siya nin sarong kilong arina bilang dolot para sa saiyang kasalan. Dai niya iyan bubugtakan nin lana nin oliba o nin insenso, huli ta iyan sarong dolot para sa kasalan asin bakong dolot na pagkakan.","“Apan kon dili siya makaabot sa pagdala ug duha ka tukmo o duha ka kuyabog sa salampati, ingon nga halad tungod sa sala nga iyang nahimo, magdala siya ug ikanapulo nga bahin sa usa ka epha nga pinong harina alang sa halad tungod sa sala. Dili niya kini butangan ug lana o butangan ug insenso kay kini halad tungod sa sala."
Leviticus,5,12,"Dadarahon niya iyan sa padi na makua nin sarong gugom kan arina bilang tanda na an gabos itinao sa Kagurangnan , asin tututongon niya duman sa altar bilang dolot na pagkakan; iyan sarong dolot na makakahale nin kasalan.","Dad-on niya kini ngadto sa pari, ug ang pari magkuha ug usa ka hakop niini ingon nga handomanan niini ug sunogon kini niya diha sa halaran uban sa mga halad pinaagi sa kalayo alang sa Ginoo. Kini halad tungod sa sala."
Leviticus,5,13,"Sa paaging iyan idodolot kan padi an atang para sa kasalan kan nasabing tawo asin papatawadon siya. An matadang arina magigin pagsadiri kan padi, arog sa dolot na pagkakan.","Ug ang pari maghimo ug pagtabon sa sala alang kaniya tungod sa sala nga iyang nabuhat ug siya pasayloon. Ang mahibilin maiya sa pari, sama sa halad nga pagkaon.”"
Leviticus,5,14,Itinao nin Kagurangnan ki Moises an minasunod na pagsusundon.,"Ang Ginoo miingon kang Moises,"
Leviticus,5,15,"Kun an sarong tawo dai tuyong magkasala huli sa dai niya pakatao kan mga bayad na banal para sa Kagurangnan , madara siya nin sarong lalaking karnero o kanding na mayo nin kaninan bilang dolot na kabayadan. Aramon nindo an kantidad kaiyan sosog sa kinaugalean na timbang kan santwaryo.","“Kon adunay tawo nga makalapas ug makasala nga wala tuyoa sa mga butang nga gibalaan alang sa Ginoo, kinahanglan nga magdala siya ingon nga iyang halad sa paglapas ngadto sa Ginoo, usa ka laking karnero nga walay tatsa gikan sa panon nga gibilihan ug tinimbang nga plata sumala sa siklo sa balaang dapit. Kini usa ka halad tungod sa paglapas."
Leviticus,5,16,"Babayadan niya an saiyang utang saka matao pa siya nin dagdag na beynte porsyento. Itatao niya iyan sa padi na iyo an madolot kan hayop bilang atang para sa saiyang kasalan, asin papatawadon siya.","Ulian niya ang bili sa butang nga balaan nga nabuhatan niya sa kalapasan ug idugang niini ang ikalima nga bahin ug ihatag niya sa pari, ug ang pari maghimo alang kaniya sa pagtabon sa sala pinaagi sa laking karnero nga halad tungod sa paglapas, ug siya pasayloon."
Leviticus,5,17,"Kun an sarong tawo dai tuyong magkasala huli sa paglapas kan arin man sa mga pagboot nin Kagurangnan , babayadan niya an kasalan na iyan.","“Kon may usa nga makasala ug makabuhat sa bisan unsa nga butang nga gisugo sa Ginoo nga dili buhaton, bisan wala siya mahibalo niini, sad-an siya ug magpas-an siya sa iyang sala."
Leviticus,5,18,"Madara siya sa padi nin sarong lalaking karnero o kanding na mayo nin kaninan bilang dolot nin kabayadan. Aaramon nindo an kantidad kaiyan sosog sa kinaugalean na timbang kan santwaryo. An padi an madolot kan sakripisyo para sa kasalan kan tawong iyan, asin papatawadon siya.","Magdala siya ngadto sa pari ug usa ka laking karnero nga walay tatsa gikan sa panon nga gibilihan ingon nga halad tungod sa paglapas, ug ang pari maghimo sa pagtabon sa sala alang kaniya tungod sa sayop nga iyang nabuhat nga wala tuyoa, ug siya pasayloon."
Leviticus,5,19,Dolot iyan nin kabayadan para sa kasalan na ginibo niya tumang sa Kagurangnan .,"Kini halad tungod sa paglapas, sad-an gayod siya sa atubangan sa Ginoo. ”"
Leviticus,6,1,Itinao nin Kagurangnan ki Moises an minasunod na pagsusundon.,"Unya ang Ginoo miingon kang Moises,"
Leviticus,6,2,"Kaipuhan magdolot an siisay man na magkasala tumang sa Kagurangnan huli sa pagsayumang ibalik an iwinalat saiya kan kapwa niya Israelita, maghabon o magdaya saiya,","“Kon adunay makasala ug magbuhat ug paglapas batok sa Ginoo pinaagi sa paglimbong sa iyang isigkatawo tungod sa gipatipigan o gibilin kaniya, o pinaagi sa pagpangawat o pagpanglupig sa iyang isigkatawo,"
Leviticus,6,3,magputik kan manongod sa ano man na nawawara asin magsumpa na dai niya iyan nakua.,"o makakaplag siya ug nawala ug milimod mahitungod niini ug makapanumpa siya ug bakak, bisan unsa niining tanan nga mabuhat sa tawo, makasala siya niini."
Leviticus,6,4,"Kun an sarong tawo magkasala kan arin man sa nasabing mga paagi, mabayad siya para sa kinua niya sa maraot na paagi.","Kon may usa nga makasala niini ug sad-an siya, kinahanglan nga iyang iuli ang iyang gikawat o ang mga naangkon niya pinaagi sa pagpanglupig o ang butang nga gipatipigan kaniya o ang nawala nga nakit-an niya"
Leviticus,6,5,"Sa aldaw na maaraman an saiyang kasalan, an kagsadiri babayadan niya kan bilog na kantidad na saiyang kinua asin madagdag pa siya nin beynte porsyento.","o bisan unsang butang nga iyang gipanumpaan ug bakak, iuli niya ang tanan ug iyang dugangan sa ikalima nga bahin sa bili niini ug ang tag-iya bayran niya sa adlaw nga nasakpan siya nga nakasala."
Leviticus,6,6,Dadarahon niya sa padi an sarong lalaking karnero o kanding na mayo nin kaninan bilang dolot na kabayadan. Aramon nindo an kantidad kaiyan sosog sa kinaugalean na timbang kan santwaryo.,"Dad-on niya ngadto sa pari ang iyang halad tungod sa paglapas ngadto sa Ginoo, usa ka laking karnero nga walay tatsa gikan sa panon, sumala sa pagbili niini ingon nga halad tungod sa paglapas."
Leviticus,6,7,Idodolot kan padi an atang para sa kasalan kan nasabing tawo asin papatawadon siya.,Ug ang pari maghimo sa pagtabon sa sala alang kaniya sa atubangan sa Ginoo ug pasayloon siya sa bisan unsa nga mga butang nga tungod niana sad-an siya.”
Leviticus,6,8,"Pinagbotan nin Kagurangnan si Moises,","Ang Ginoo miingon kang Moises,"
Leviticus,6,9,"na itao ki Aaron asin sa saiyang mga aking lalaki an minasunod na pagsusundon manongod sa tinutong na atang. Ibubugtak sa altar an tinutong na atang, asin an kalayo sa altar papabayaan na maglaad sa bilog na banggi.",“Sugoa si Aaron ug ang iyang mga anak nga lalaki sa pag-ingon: Kini mao ang balaod sa halad nga sunogon. Ang halad nga sunogon kinahanglang magpabilin sa ibabaw sa halaran sa tibuok nga gabii hangtod sa buntag ug ang kalayo sa halaran kanunay nga magdilaab niini.
Leviticus,6,10,"Masulot an padi nin tunika asin sarwal na lino, dangan hahaleon niya an abo kan tinutong na atang saka ibubugtak sa gilid kan altar.",Ang pari magsul-ob sa iyang bisti nga lino ug magsul-ob siya ug mga karsunsilyo nga lino sa iyang lawas. Ug iyang hiposon ang abo sa kalayo nga nag-ut-ot sa halad nga sinunog ibabaw sa halaran ug kini ibutang niya duol sa halaran.
Leviticus,6,11,"Dangan masangle siya kan saiyang gubing asin dadarahon niya an abo sa luwas kan kampo, sa sarong malinig na lugar.","Unya huboon niya ang iyang mga bisti ug magsul-ob siya ug lain nga mga bisti ug dad-on niya ang abo ngadto sa gawas sa kampo, ngadto sa dapit nga hinlo."
Leviticus,6,12,"An kalayo sa altar kaipuhan danay na naglalaad; dai nanggad iyan pagpabayaan na mapalsok. Aga-aga, gagatongan iyan kan padi. Papakarahayon niya an mga tututongon na atang sa ibabaw kan mga igatong saka tututongon an mga taba kan dolot para sa katoninongan.","Ug ang kalayo sa ibabaw sa halaran kinahanglang kanunay nga magdilaab sa ibabaw niini, dili kini palongon. Ug ang pari magbutang niini ug sugnod matag buntag ug ipahimutang niya sa ibabaw niini ang halad nga sunogon ug iyang sunogon sa ibabaw sa halaran ang tambok sa mga halad sa pakigdait."
Leviticus,6,13,"Sa gabos na panahon, maglalaad an kalayo sa altar asin dai nanggad papabayaan na mapalsok.",Ang kalayo magdilaab gayod kanunay sa ibabaw sa halaran; kini dili palongon.
Leviticus,6,14,An minasunod iyo an mga pagboot manongod sa dolot na pagkakan. An pading aki ni Aaron iyo an matao sa Kagurangnan kan dolot na pagkakan duman sa atubang kan altar.,“Kini mao ang balaod sa halad nga pagkaon. Ang mga anak ni Aaron maghalad niini atubangan sa Ginoo diha sa atubangan sa halaran.
Leviticus,6,15,"Dangan mahakbot an padi nin sarong gugom kan arina saka lana, kaiba an gabos na insenso dangan tututongon niya iyan sa altar bilang tanda na an gabos idinolot sa Kagurangnan . An parong kan dolot na iyan nawiwilihan nin Kagurangnan .","Gikan niini siya magkuha ug usa ka hakop nga pinong harina sa halad nga pagkaon uban sa lana niini ug ang tanan nga insenso nga anaa sa ibabaw sa halad nga pagkaon, ug sunogon niya kini ibabaw sa halaran ingon nga handomanan niini, usa ka kahumot alang sa Ginoo."
Leviticus,6,16,"An matatadang arina saka lana gigibohon na tinapay na mayo nin lebadura asin kakakanon kan mga padi sa sarong banal na lugar, duman sa patyo kan Tabernakulo.","Ug ang nahibilin niini kaonon ni Aaron ug sa iyang mga anak nga lalaki. Kini kaonon nga walay patubo diha sa dapit nga balaan, sa hawanan sa tolda nga tagboanan kini kaonon nila."
Leviticus,6,17,Itinao na iyan nin Kagurangnan sa mga padi bilang saindang kahirasan sa mga dolot na pagkakan. Banal iyan arog kan mga dolot para sa kasalan asin kan dolot na kabayadan.,Kini dili lutoon nga may patubo. Kini akong gihatag kanila ingon nga ilang bahin gikan sa akong mga halad pinaagi sa kalayo. Kini butang nga labing balaan sama sa halad tungod sa sala ug sa halad tungod sa paglapas.
Leviticus,6,18,"Sa maabot pang mga panahon, an gabos na aking lalaki ni Aaron pwedeng kumakan kaiyan bilang kahirasan ninda sa pagkakan na idinolot sa Kagurangnan . Magigin banal an siisay man na dumotdot kaiyan.","Ang tanang lalaki sa mga anak ni Aaron makakaon niini, ingon nga gisugo hangtod sa kahangtoran sa tibuok ninyong mga kaliwatan, gikan sa mga halad alang sa Ginoo pinaagi sa kalayo. Ang tanan nga makahikap niini mahimong balaan.”"
Leviticus,6,19,Itinao nin Kagurangnan ki Moises an minasunod na pagsusundon,"Ang Ginoo miingon kang Moises,"
Leviticus,6,20,"para sa pag-orden bilang padi kan saro sa mga aki ni Aaron. Sa aldaw na ordenan siya, matao siya sa Kagurangnan nin sarong kilong arina bilang dolot (pareho kadakul kan itinatao sa aroaldaw na dolot na pagkakan). An kabanga kaiyan idodolot niya pagkaaga, asin an kabanga pagkabanggi.","“Kini mao ang ihalad ni Aaron ug sa iyang mga anak nga lalaki ngadto sa Ginoo sa adlaw nga siya dihogan: ikanapulo nga bahin sa usa ka epha nga pinong harina ingon nga naandang halad nga pagkaon, ang katunga niini sa buntag ug ang katunga niini sa hapon."
Leviticus,6,21,"Sasalakan niya iyan nin lana saka lulutoon sa parilya, dangan roronoton asin idodolot bilang dolot na pagkakan. An parong kan dolot na iyan nawiwilihan nin Kagurangnan .","Himoon kini diha sa mabaw nga kaha ginamit ang lana; dad-a kini nga maayong pagkasagol, ingon nga mga haon sa linuto sama sa halad nga pagkaon ug ihalad kini ingon nga usa ka kahumot ngadto sa Ginoo."
Leviticus,6,22,"Sa maabot na panahon, an siring na pagdolot sa Kagurangnan gigibohon kan lambang aki ni Aaron na maglilingkod bilang Halangkaw na Padi. Tututongon niya iyan bilang tinutong na atang sa Kagurangnan .","Ug ang pari nga usa sa mga anak ni Aaron, nga gidihogan nga mouli kaniya, mao ang maghalad niini ngadto sa Ginoo ingon nga gisugo hangtod sa kahangtoran, ang tibuok niini kinahanglang sunogon."
Leviticus,6,23,Tututongon gabos an lambang dolot na pagkakan nin sarong padi; dai iyan pwedeng kakanon.,Ug ang tanan nga halad nga pagkaon sa pari sunogon gayod ug dili kaonon.”
Leviticus,6,24,"Pinagbotan nin Kagurangnan si Moises,","Ang Ginoo miingon kang Moises,"
Leviticus,6,25,"na itao ki Aaron asin sa saiyang mga aking lalaki an minasunod na pagsusundon manongod sa mga dolot para sa kasalan. An hayop na idodolot para sa kasalan kaipuhan na bunoon duman sa parteng amihan kan altar, sa lugar na binubunoan kan mga hayop na tututongon. Iyan sarong banal na dolot.","“Sultihi si Aaron ug ang iyang mga anak nga lalaki: Kini mao ang balaod sa halad tungod sa sala. Sa dapit diin didto patyon ang halad nga sunogon, adto usab patyon ang halad tungod sa sala sa atubangan sa Ginoo. Kini butang nga labing balaan."
Leviticus,6,26,"An padi na madolot kan hayop iyo an makakan kaiyan duman sa banal na lugar, sa patyo kan Tabernakulo.","Ang pari nga maghalad niini alang sa sala mokaon niini. Kaonon kini diha sa dapit nga balaan, sa hawanan sa tolda nga tagboanan."
Leviticus,6,27,Magigin banal an siisay man o an ano man na makadotdot kan laman kan hayop. An arin man na parte kan gubing na matipsikan kan dugo kaiyan kaipuhan hugasan sa sarong banal na lugar.,"Ang tanan nga makahikap sa unod niini mahimong balaan ug kon masablig ang dugo niini sa ibabaw sa bisti, hinloan nimo ang nasabligan didto sa dapit nga balaan."
Leviticus,6,28,"Kun sarong koron an linutoan kan karne, kaipuhan pasaon iyan pakatapos, alagad kun sarong lutoan na metal an ginamit, kaipuhan kuskosan iyan asin balnawan nin tubig.","Apan ang kulon nga gilutoan niana buk-on ug kon giluto kini sa sudlanan nga bronsi, hinloan kini ug hugasan sa tubig."
Leviticus,6,29,An lambang lalaki sa pamilya kan mga padi pwedeng kumakan kan dolot na iyan; iyan orog kabanal.,Ang tanan nga lalaki sa banay sa mga pari mokaon niini. Kini labing balaan.
Leviticus,6,30,"Alagad kun an dugo kaiyan dinara sa laog kan Tabernakulo asin ginamit sa seremonya kan paghale nin kasalan, kaipuhan dai iyan pagkakanon kundi tutongon.",Walay halad tungod sa sala nga kaonon nga ang dugo niini gidala ngadto sa tolda nga tagboanan aron himoon ang pagtabon sa sala didto sa dapit nga balaan. Kini sunogon sa kalayo.
Leviticus,7,1,Iyo ini an mga pagsusundon manongod sa dolot na kabayadan. An mga iyan orog kabanal.,“Kini mao ang balaod sa halad tungod sa paglapas. Kini labing balaan.
Leviticus,7,2,"An hayop para sa dolot na ini, bubunoon duman sa parteng amihan kan altar, saen binubuno an mga hayop na para sa tinutong na atang, asin an dugo kaiyan iuula sa apat na gilid kan altar.","Sa dapit diin patyon nila ang halad nga sunogon, adto nila patyon ang halad tungod sa paglapas ug ang dugo niini isablig libot sa halaran."
