book,chapter,verse,text_Spanish,text_Tagalog
Genesis,46,18,Estos fueron los hijos que Zilpá tuvo con Jacob. Zilpá era la esclava que Labán había regalado a su hija Lea. Sus descendientes eran en total dieciséis personas.,"(ito ang mga anak ni Zilpa na siyang ibinigay ni Laban kay Lea na kanyang anak na babae, at ang mga ito ay kanyang ipinanganak kay Jacob, labing-anim na katao)."
Genesis,46,19,"Los hijos de Raquel, la esposa de Jacob: José y Benjamín.",Ang mga anak ni Raquel na asawa ni Jacob: sina Jose at Benjamin.
Genesis,46,20,"En Egipto, José tuvo los siguientes hijos con Asenat, hija de Potifera, sacerdote de On: Manasés y Efraín.","At kay Jose ay ipinanganak sa lupain ng Ehipto sina Manases at Efraim, na ipinanganak sa kanya ni Asenat, na anak ni Potifera na pari sa On."
Genesis,46,21,"Los hijos de Benjamín: Bela, Béquer, Asbel, Guerá, Naamán, Ehí, Ros, Mupín, Jupín y Ard.","At ang mga anak ni Benjamin: sina Bela, Beker, Asbel, Gera, Naaman, Ehi, Ros, Muppim, Hupim, at si Ard"
Genesis,46,22,"Estos fueron los descendientes de Jacob y Raquel, en total catorce personas.",(ito ang mga anak ni Raquel na ipinanganak kay Jacob: sa kabuuan ay labing-apat na katao).
Genesis,46,23,El hijo de Dan: Jusín.,Ang mga anak ni Dan: si Husim.
Genesis,46,24,"Los hijos de Neftalí: Yazel, Guní, Jéser y Silén.","Ang mga anak ni Neftali: sina Jahzeel, Guni, Jeser, at si Shilem"
Genesis,46,25,Estos fueron los hijos que Jacob tuvo con Bilhá. Ella era la esclava que Labán regaló a su hija Raquel. El total de sus descendientes fue de siete personas.,"(ito ang mga anak ni Bilha, na siyang ibinigay ni Laban kay Raquel na kanyang anak, at ang mga ito ang ipinanganak niya kay Jacob: sa kabuuan ay pitong katao)."
Genesis,46,26,"Todos los familiares de Jacob que llegaron a Egipto, y que eran de su misma sangre, fueron sesenta y seis, sin contar a las nueras.","Lahat ng taong sumama kay Jacob sa Ehipto, na kanyang sariling mga anak, bukod pa ang mga asawa ng mga anak ni Jacob, sa kabuuan ay animnapu't anim na katao."
Genesis,46,27,José tenía dos hijos que nacieron en Egipto. En total los familiares de Jacob que llegaron a Egipto fueron setenta.,Ang mga anak ni Jose na ipinanganak sa kanya sa Ehipto ay dalawa; ang lahat ng tao sa sambahayan ni Jacob na pumunta sa Ehipto ay pitumpu.
Genesis,46,28,"Jacob envió adelante a Judá a ver a José, para que le indicara el camino a Gosén. Cuando llegaron a esa región,",At isinugo ni Israel si Juda kay Jose upang ituro ang daan patungo sa Goshen; at sila'y dumating sa lupain ng Goshen.
Genesis,46,29,"José hizo que prepararan su carruaje y salió a Gosén para recibir a su padre Israel. Cuando se encontraron, José se fundió con su padre en un abrazo y durante un largo rato lloró sobre su hombro.","Inihanda ni Jose ang kanyang karwahe at umahon upang salubungin si Israel na kanyang ama sa Goshen. Siya'y humarap sa kanya, yumakap sa kanya, at umiyak nang matagal sa kanyang leeg."
Genesis,46,30,Entonces Israel dijo a José: —¡Ya me puedo morir! ¡Te he visto y aún estás con vida!,"Sinabi ni Israel kay Jose, “Ngayo'y hayaan na akong mamatay pagkatapos na makita kong ikaw ay buháy pa.”"
Genesis,46,31,"José dijo a sus hermanos y a la familia de su padre: —Voy a informarle al faraón que mis hermanos y la familia de mi padre, quienes vivían en Canaán, han venido a quedarse conmigo.","Sinabi ni Jose sa kanyang mga kapatid at sa sambahayan ng kanyang ama, “Ako'y aahon at sasabihin ko sa Faraon, ‘Ang aking mga kapatid, at ang sambahayan ng aking ama na nasa lupain ng Canaan ay pumarito sa akin;"
Genesis,46,32,"Le diré que ustedes son pastores que cuidan ganado y que han traído sus ovejas y sus vacas, y todo cuanto tenían.","ang mga lalaki ay mga pastol ng kawan sapagkat sila'y naging tagapag-alaga ng hayop, at kanilang dinala ang kanilang mga kawan, mga bakahan, at ang lahat nilang ari-arian.’"
Genesis,46,33,"Por eso, cuando el faraón los llame y pregunte a qué se dedican,","At kapag tinawag kayo ng Faraon, at sasabihin, ‘Ano ang inyong hanapbuhay?’"
Genesis,46,34,"díganle que siempre se han ocupado de cuidar ganado, al igual que sus antepasados. Así podrán establecerse en la región de Gosén, pues los egipcios detestan el oficio de pastor.","ay inyong sasabihin, ‘Ang iyong mga lingkod ay naging tagapag-alaga ng hayop mula sa aming pagkabata hanggang sa ngayon, kami at ang aming mga ninuno,’ upang kayo'y patirahin sa lupain ng Goshen, sapagkat bawat pastol ay kasuklamsuklam sa mga Ehipcio.”"
Genesis,47,1,José fue a informar al faraón: —Mi padre y mis hermanos han venido desde Canaán con sus ovejas y sus vacas y todas sus pertenencias. Ya se encuentran en la región de Gosén.,"Kaya't pumunta si Jose sa Faraon at sinabi, “Ang aking ama, ang aking mga kapatid, ang kanilang mga kawan, mga bakahan, at ang lahat nilang pag-aari, ay dumating na mula sa lupain ng Canaan. Sila ngayon ay nasa lupain ng Goshen.”"
Genesis,47,2,"Además, José había elegido a cinco de sus hermanos para presentárselos al faraón.",Kumuha siya ng limang kalalakihan mula sa kanyang mga kapatid at kanyang iniharap sila sa Faraon.
Genesis,47,3,"Y este les preguntó: —¿En qué trabajan ustedes? —Nosotros, sus siervos, somos pastores, al igual que nuestros antepasados —respondieron ellos—.","Sinabi ng Faraon sa kanyang mga kapatid, “Ano ang inyong hanapbuhay?” At kanilang sinabi sa Faraon, “Ang iyong mga lingkod ay mga pastol, gaya ng aming mga ninuno.”"
Genesis,47,4,Hemos venido a vivir en este país porque en Canaán ya no hay pastos para nuestros rebaños. ¡Es terrible el hambre que acosa a ese país! Por eso le rogamos a usted que nos permita vivir en la región de Gosén.,"Kanilang sinabi sa Faraon, “Pumarito kami upang manirahan bilang dayuhan sa lupain. Walang pastulan para sa mga kawan na pag-aari ng iyong mga lingkod sapagkat ang taggutom ay matindi sa lupain ng Canaan. Ngayon ay pahintulutan mo na ang iyong mga lingkod ay manirahan sa lupain ng Goshen.”"
Genesis,47,5,Entonces el faraón dijo a José: —Tu padre y tus hermanos han venido a estar contigo.,"Pagkatapos ay sinabi ng Faraon kay Jose, “Ang iyong ama at ang iyong mga kapatid ay pumarito sa iyo."
Genesis,47,6,"La tierra de Egipto está a tu disposición. Haz que se asienten en lo mejor de la tierra; que residan en la región de Gosén. Y si sabes que hay entre ellos hombres capaces, ponlos a cargo de mi propio ganado.","Ang lupain ng Ehipto ay nasa harapan mo; patirahin mo ang iyong ama at ang iyong mga kapatid sa pinakamabuti sa lupain, patirahin mo sila sa lupain ng Goshen at kung may alam ka sa kanilang may kakayahan, gawin mo silang mga tagapamahala ng aking mga hayop.”"
Genesis,47,7,"Luego José llevó a Jacob, su padre, y se lo presentó al faraón. Jacob saludó al faraón y lo bendijo;","Kaya't isinama ni Jose si Jacob na kanyang ama at pinatayo niya sa harapan ng Faraon, at binasbasan ni Jacob ang Faraon."
Genesis,47,8,entonces el faraón preguntó: —¿Cuántos años tienes?,"Sinabi ng Faraon kay Jacob, “Gaanong karami na ang mga araw ng mga taon ng iyong buhay?”"
Genesis,47,9,"—Ya tengo ciento treinta años —respondió Jacob—. Mis años de andar peregrinando de un lado a otro han sido pocos y difíciles, pero no se comparan con los años de peregrinaje de mis antepasados.","Sinabi ni Jacob sa Faraon, “Ang mga taon ng aking paninirahan sa lupa ay isandaan at tatlumpung taon; kakaunti at masasama ang naging mga taon ng aking buhay. Hindi iyon maihahambing sa mga taon ng buhay ng aking mga ninuno sa panahon ng kanilang mahabang pamumuhay.”"
Genesis,47,10,"Luego Jacob se despidió del faraón, lo bendijo y se retiró de su presencia.",At binasbasan ni Jacob ang Faraon at umalis sa harapan ng Faraon.
Genesis,47,11,"José instaló a su padre y a sus hermanos, y les entregó terrenos en la mejor región de Egipto, es decir, en el distrito de Ramsés, tal como lo había ordenado el faraón.","Pinatira ni Jose ang kanyang ama at ang kanyang mga kapatid, at sila'y binigyan ng lugar sa lupain ng Ehipto, sa pinakamabuti sa lupain, sa lupain ng Rameses, gaya ng iniutos ng Faraon."
Genesis,47,12,"José también proveyó de alimentos a su padre y a sus hermanos, y a todos sus familiares, según las necesidades de cada uno. La administración de José","Binigyan ni Jose ng pagkain ang kanyang ama, ang kanyang mga kapatid, at ang buong sambahayan ng kanyang ama, ayon sa bilang ng kanilang mga anak. Ang Taggutom at ang Bunga Noon"
Genesis,47,13,El hambre en Egipto y en Canaán era terrible. No había alimento en ninguna parte y la gente estaba a punto de morir.,"Noon ay walang pagkain sa buong lupain sapagkat matindi ang taggutom, at ang lupain ng Ehipto at ang lupain ng Canaan ay nanghina dahil sa taggutom."
Genesis,47,14,"Todo el dinero que los habitantes de Egipto y de Canaán habían pagado por el alimento, José lo recaudó para depositarlo en el palacio del faraón.","Kaya't tinipon ni Jose ang lahat ng salapi na natagpuan sa lupain ng Ehipto at Canaan, kapalit ng trigong kanilang binibili at ipinasok ni Jose ang salapi sa bahay ng Faraon."
Genesis,47,15,"Cuando a egipcios y cananeos se les acabó el dinero, los egipcios fueron a ver a José y reclamaron: —¡Denos de comer! ¿Hemos de morir en su presencia solo porque no tenemos más dinero?","Nang ang salapi ay maubos nang lahat sa lupain ng Ehipto at Canaan, pumunta kay Jose ang lahat ng mga Ehipcio, at nagsabi, “Bigyan mo kami ng pagkain, bakit kami mamamatay sa iyong harapan? Sapagkat ang aming salapi ay naubos na.”"
Genesis,47,16,"Y José contestó: —Si ya se les acabó el dinero, traigan su ganado y, a cambio, les daré alimento.","Sinabi ni Jose, “Ibigay ninyo ang inyong mga hayop; at bibigyan ko kayo kapalit ng inyong mga hayop, kung naubos na ang salapi.”"
Genesis,47,17,"Los egipcios llevaron a José su ganado, es decir, sus caballos, vacas, ovejas y asnos. A cambio de ellos, José les dio alimento durante todo ese año.","Kaya't dinala nila ang kanilang mga hayop kay Jose, at binigyan sila ni Jose ng pagkain kapalit ng mga kabayo, mga kawan, mga bakahan, at mga asno. Nang taong iyon, sila'y kanyang binigyan ng pagkain kapalit ng lahat nilang mga hayop."
Genesis,47,18,"Al año siguiente fueron a decirle a José: —Señor, no podemos ocultar el hecho de que ya no tenemos más dinero y de que todo nuestro ganado ya es suyo. Ya no tenemos nada que ofrecerle, de no ser nuestros propios cuerpos y nuestras tierras.","Nang matapos ang taong iyon ay muli silang pumunta sa kanya nang ikalawang taon. Sinabi nila sa kanya, “Hindi namin maililihim sa aming panginoon na ang pilak at mga kawan ng hayop ay naubos na at ang mga kawan ng hayop ay sa aking panginoon na. Wala nang naiiwan sa paningin ng aking panginoon kundi ang aming katawan at ang aming mga lupain."
Genesis,47,19,"¿Va usted a permitir que nos muramos junto con nuestras tierras? Cómprenos usted a nosotros y a nuestras tierras, a cambio de alimento. Así seremos esclavos del faraón junto con nuestras tierras. ¡Pero denos usted semilla, para que podamos vivir y la tierra no quede desolada!","Dapat ba kaming mamatay sa inyong harapan, kami at ang aming lupain? Bilhin mo kami at ang aming mga lupain kapalit ng pagkain, at kami at ang aming lupain ay magiging mga alipin sa Faraon. Bigyan mo kami ng binhi, upang kami ay mabuhay at huwag mamatay, upang ang lupain ay huwag maging walang laman.”"
Genesis,47,20,"De esta manera José adquirió para el faraón todas las tierras de Egipto, porque los egipcios, obligados por el hambre, le vendieron todos sus terrenos. Fue así como todo el país llegó a ser propiedad del faraón,","Kaya't binili ni Jose ang buong lupain ng Ehipto para sa Faraon. Ipinagbili ng bawat isa sa mga Ehipcio ang kanyang bukid, sapagkat matindi para sa kanila ang taggutom. Kaya't ang lupain ay naging sa Faraon."
Genesis,47,21,"y todos quedaron reducidos a esclavitud, de un extremo a otro de Egipto.","At tungkol sa mga tao, kanyang ginawa silang mga alipin mula sa isang dulo ng hangganan ng Ehipto hanggang sa kabilang dulo."
Genesis,47,22,Los únicos terrenos que José no compró fueron los que pertenecían a los sacerdotes. Estos no tuvieron que vender sus terrenos porque recibían una ración de alimento de parte del faraón.,"Tanging ang lupa lamang ng mga pari ang hindi niya binili, sapagkat ang Faraon ay nagtakda ng bahagi para sa mga pari at karaniwang kumakain sila mula sa bahagi na ibinibigay sa kanila ng Faraon. Dahil dito, hindi nila ipinagbili ang kanilang lupa."
Genesis,47,23,"Luego José informó al pueblo: —Desde ahora ustedes y sus tierras pertenecen al faraón, porque yo los he comprado. Aquí tienen semilla. Siembren la tierra.","Nang magkagayo'y sinabi ni Jose sa bayan, “Ngayo'y binili ko kayo sa araw na ito at ang inyong mga lupa para sa Faraon. Narito ang binhi para sa inyo; hasikan ninyo ang lupa."
Genesis,47,24,"Cuando llegue la cosecha, deberán entregarle al faraón la quinta parte de lo cosechado. Las otras cuatro partes serán para la siembra de los campos y para alimentarlos a ustedes, a sus hijos y a sus familiares.","Sa panahon ng inyong pag-aani ay ibibigay ninyo ang ikalimang bahagi sa Faraon, at ang apat na bahagi ay para sa inyo, para sa binhi sa bukid at bilang pagkain ninyo, ng inyong mga kasambahay, at ng inyong mga anak.”"
Genesis,47,25,—¡Usted nos ha salvado la vida y hemos contado con su favor! —respondieron ellos—. ¡Seremos esclavos del faraón!,"Kanilang sinabi, “Iniligtas mo ang aming buhay; kung gugustuhin ng aking panginoon, kami ay magiging mga alipin ng Faraon.”"
Genesis,47,26,"José estableció esta ley en toda la tierra de Egipto, que hasta el día de hoy sigue vigente: la quinta parte de la cosecha pertenece al faraón. Solo las tierras de los sacerdotes no llegaron a ser del faraón.",Kaya't ginawang kautusan ni Jose sa lupain ng Ehipto hanggang sa araw na ito na ang ikalimang bahagi ay para kay Faraon. Tanging ang lupa ng mga pari ang hindi naging kay Faraon. Huling Pakiusap ni Jacob
Genesis,47,27,"Los israelitas se asentaron en Egipto, en la región de Gosén. Allí adquirieron propiedades, fueron fecundos y llegaron a ser muy numerosos.","Kaya't si Israel ay nanirahan sa lupain ng Ehipto, sa lupain ng Goshen; at sila'y nagkaroon ng mga pag-aari roon, at sumagana at naging napakarami."
Genesis,47,28,Jacob residió diecisiete años en Egipto y llegó a vivir un total de ciento cuarenta y siete años.,"Si Jacob ay nanirahan sa lupain ng Ehipto ng labimpitong taon; kaya't ang mga araw ni Jacob, ang mga taon ng kanyang buhay, ay isandaan at apatnapu't pitong taon."
Genesis,47,29,"Cuando Israel estaba a punto de morir, mandó llamar a su hijo José y dijo: —Si de veras me quieres, pon tu mano debajo de mi muslo y prométeme amor y lealtad. ¡Por favor, no me entierres en Egipto!","Nang ang araw ng kamatayan ni Israel ay malapit na, tinawag niya ang kanyang anak na si Jose, at sinabi sa kanya, “Kung ako ngayon ay makakatagpo ng biyaya sa iyong paningin, hinihiling ko na ilagay mo ang iyong kamay sa ilalim ng aking hita, at mangako kang maging tapat at tunay sa akin. Huwag mo akong ililibing sa Ehipto."
Genesis,47,30,"Cuando vaya a descansar junto a mis antepasados, sácame de Egipto y entiérrame en el sepulcro de ellos. —Haré lo que me pides —contestó José.","Kapag ako'y humimlay na kasama ng aking mga ninuno, ilabas mo ako mula sa Ehipto, at ilibing mo ako sa kanilang libingan.” At sinabi ni Jose, “Aking gagawin ang ayon sa iyong sinabi.”"
Genesis,47,31,—¡Júramelo! —insistió su padre. José se lo juró e Israel se reclinó sobre la cabecera de la cama.,"Kanyang sinabi, “Sumumpa ka sa akin;” at sumumpa siya sa kanya. At yumuko si Israel sa ulunan ng kanyang higaan."
Genesis,48,1,"Poco tiempo después informaron a José que su padre estaba enfermo. Entonces fue a visitarlo y llevó consigo a sus dos hijos, Manasés y Efraín.","Pagkatapos ng mga bagay na ito, sinabi kay Jose, “Ang iyong ama ay may sakit.” Kaya't isinama niya ang kanyang dalawang anak, sina Manases at Efraim."
Genesis,48,2,"Cuando avisaron a Jacob que su hijo venía a verlo, Israel hizo un esfuerzo, se sentó en la cama","Nang sabihin kay Jacob, “Narito, pinuntahan ka ng anak mong si Jose;” siya ay nagpalakas at umupo sa higaan."
Genesis,48,3,"y dijo a José: —El Dios Todopoderoso se me apareció en Luz, en la tierra de Canaán, y me bendijo","Sinabi ni Jacob kay Jose, “Ang Diyos na Makapangyarihan sa lahat ay nagpakita sa akin sa Luz sa lupain ng Canaan, at binasbasan ako,"
